id,stackName,className
25107,64安IV无线动力仓,MTEWirelessHatchDynamoMulti
25108,256安IV无线动力仓,MTEWirelessHatchDynamoMulti
25109,256安LuV无线能源仓,MTEWirelessHatchEnergyMulti
25110,"1,024安LuV无线能源仓",MTEWirelessHatchEnergyMulti
25111,4安LuV无线动力仓,MTEWirelessHatchDynamoMulti
25112,16安LuV无线动力仓,MTEWirelessHatchDynamoMulti
25113,64安LuV无线动力仓,MTEWirelessHatchDynamoMulti
25114,256安LuV无线动力仓,MTEWirelessHatchDynamoMulti
25115,"1,024安LuV无线动力仓",MTEWirelessHatchDynamoMulti
25116,256安ZPM无线能源仓,MTEWirelessHatchEnergyMulti
25117,"1,024安ZPM无线能源仓",MTEWirelessHatchEnergyMulti
25118,"4,096安ZPM无线能源仓",MTEWirelessHatchEnergyMulti
25119,4安ZPM无线动力仓,MTEWirelessHatchDynamoMulti
25120,16安ZPM无线动力仓,MTEWirelessHatchDynamoMulti
25121,64安ZPM无线动力仓,MTEWirelessHatchDynamoMulti
25122,256安ZPM无线动力仓,MTEWirelessHatchDynamoMulti
25123,"1,024安ZPM无线动力仓",MTEWirelessHatchDynamoMulti
25124,"4,096安ZPM无线动力仓",MTEWirelessHatchDynamoMulti
25125,256安UV无线能源仓,MTEWirelessHatchEnergyMulti
25126,"1,024安UV无线能源仓",MTEWirelessHatchEnergyMulti
25127,"4,096安UV无线能源仓",MTEWirelessHatchEnergyMulti
25128,"16,384安UV无线能源仓",MTEWirelessHatchEnergyMulti
25129,4安UV无线动力仓,MTEWirelessHatchDynamoMulti
25130,16安UV无线动力仓,MTEWirelessHatchDynamoMulti
25131,64安UV无线动力仓,MTEWirelessHatchDynamoMulti
25132,256安UV无线动力仓,MTEWirelessHatchDynamoMulti
25133,"1,024安UV无线动力仓",MTEWirelessHatchDynamoMulti
25134,"4,096安UV无线动力仓",MTEWirelessHatchDynamoMulti
25135,"16,384安UV无线动力仓",MTEWirelessHatchDynamoMulti
25136,256安UHV无线能源仓,MTEWirelessHatchEnergyMulti
25137,"1,024安UHV无线能源仓",MTEWirelessHatchEnergyMulti
25138,"4,096安UHV无线能源仓",MTEWirelessHatchEnergyMulti
25139,"16,384安UHV无线能源仓",MTEWirelessHatchEnergyMulti
25140,"65,536安UHV无线能源仓",MTEWirelessHatchEnergyMulti
25141,4安UHV无线动力仓,MTEWirelessHatchDynamoMulti
25142,16安UHV无线动力仓,MTEWirelessHatchDynamoMulti
25143,64安UHV无线动力仓,MTEWirelessHatchDynamoMulti
25144,256安UHV无线动力仓,MTEWirelessHatchDynamoMulti
25145,"1,024安UHV无线动力仓",MTEWirelessHatchDynamoMulti
25146,"4,096安UHV无线动力仓",MTEWirelessHatchDynamoMulti
25147,"16,384安UHV无线动力仓",MTEWirelessHatchDynamoMulti
25148,"65,536安UHV无线动力仓",MTEWirelessHatchDynamoMulti
25149,256安UEV无线能源仓,MTEWirelessHatchEnergyMulti
25150,"1,024安UEV无线能源仓",MTEWirelessHatchEnergyMulti
25151,"4,096安UEV无线能源仓",MTEWirelessHatchEnergyMulti
25152,"16,384安UEV无线能源仓",MTEWirelessHatchEnergyMulti
25153,"65,536安UEV无线能源仓",MTEWirelessHatchEnergyMulti
25154,"262,144安UEV无线能源仓",MTEWirelessHatchEnergyMulti
25155,4安UEV无线动力仓,MTEWirelessHatchDynamoMulti
25156,16安UEV无线动力仓,MTEWirelessHatchDynamoMulti
25157,64安UEV无线动力仓,MTEWirelessHatchDynamoMulti
25158,256安UEV无线动力仓,MTEWirelessHatchDynamoMulti
25159,"1,024安UEV无线动力仓",MTEWirelessHatchDynamoMulti
25160,"4,096安UEV无线动力仓",MTEWirelessHatchDynamoMulti
25161,"16,384安UEV无线动力仓",MTEWirelessHatchDynamoMulti
25162,"65,536安UEV无线动力仓",MTEWirelessHatchDynamoMulti
25163,"262,144安UEV无线动力仓",MTEWirelessHatchDynamoMulti
25164,256安UIV无线能源仓,MTEWirelessHatchEnergyMulti
25165,"1,024安UIV无线能源仓",MTEWirelessHatchEnergyMulti
25166,"4,096安UIV无线能源仓",MTEWirelessHatchEnergyMulti
25167,"16,384安UIV无线能源仓",MTEWirelessHatchEnergyMulti
25168,"65,536安UIV无线能源仓",MTEWirelessHatchEnergyMulti
25169,"262,144安UIV无线能源仓",MTEWirelessHatchEnergyMulti
25170,"1,048,576安UIV无线能源仓",MTEWirelessHatchEnergyMulti
25171,4安UIV无线动力仓,MTEWirelessHatchDynamoMulti
25172,16安UIV无线动力仓,MTEWirelessHatchDynamoMulti
25173,64安UIV无线动力仓,MTEWirelessHatchDynamoMulti
25174,256安UIV无线动力仓,MTEWirelessHatchDynamoMulti
25175,"1,024安UIV无线动力仓",MTEWirelessHatchDynamoMulti
25176,"4,096安UIV无线动力仓",MTEWirelessHatchDynamoMulti
25177,"16,384安UIV无线动力仓",MTEWirelessHatchDynamoMulti
25178,"65,536安UIV无线动力仓",MTEWirelessHatchDynamoMulti
25179,"262,144安UIV无线动力仓",MTEWirelessHatchDynamoMulti
25180,"1,048,576安UIV无线动力仓",MTEWirelessHatchDynamoMulti
25181,256安UMV无线能源仓,MTEWirelessHatchEnergyMulti
25182,"1,024安UMV无线能源仓",MTEWirelessHatchEnergyMulti
25183,"4,096安UMV无线能源仓",MTEWirelessHatchEnergyMulti
25184,"16,384安UMV无线能源仓",MTEWirelessHatchEnergyMulti
25185,"65,536安UMV无线能源仓",MTEWirelessHatchEnergyMulti
25186,"262,144安UMV无线能源仓",MTEWirelessHatchEnergyMulti
25187,"1,048,576安UMV无线能源仓",MTEWirelessHatchEnergyMulti
25188,"4,194,304安UMV无线能源仓",MTEWirelessHatchEnergyMulti
25189,256安MAX无线能源仓,MTEWirelessHatchEnergyMulti
25190,"1,024安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25191,"4,096安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25192,"16,384安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25193,"65,536安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25194,"262,144安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25195,"1,048,576安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25196,"4,194,304安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25197,"16,777,216安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25198,"67,108,864安MAX无线能源仓",MTEWirelessHatchEnergyMulti
25200,4安LV无线能源仓,MTEWirelessHatchEnergyMulti
25201,16安LV无线能源仓,MTEWirelessHatchEnergyMulti
25202,64安LV无线能源仓,MTEWirelessHatchEnergyMulti
25203,4安MV无线能源仓,MTEWirelessHatchEnergyMulti
25204,16安MV无线能源仓,MTEWirelessHatchEnergyMulti
25205,64安MV无线能源仓,MTEWirelessHatchEnergyMulti
25206,4安HV无线能源仓,MTEWirelessHatchEnergyMulti
25207,16安HV无线能源仓,MTEWirelessHatchEnergyMulti
25208,64安HV无线能源仓,MTEWirelessHatchEnergyMulti
25221,4安LV能源仓,MTEHatchEnergyMulti
25222,16安LV能源仓,MTEHatchEnergyMulti
25223,64安LV能源仓,MTEHatchEnergyMulti
25224,4安MV能源仓,MTEHatchEnergyMulti
25225,16安MV能源仓,MTEHatchEnergyMulti
25226,64安MV能源仓,MTEHatchEnergyMulti
25227,4安HV能源仓,MTEHatchEnergyMulti
25228,16安HV能源仓,MTEHatchEnergyMulti
25229,64安HV能源仓,MTEHatchEnergyMulti
25230,4安MAX能源仓,MTEHatchEnergyMulti
25231,16安MAX能源仓,MTEHatchEnergyMulti
25232,64安MAX能源仓,MTEHatchEnergyMulti
25233,MAX动力仓,MTEHatchDynamo
25234,MAX能源仓,MTEHatchEnergy
26763,Void Miner EX I,VMLV
26764,Void Miner EX II,VMHV
26765,Void Miner EX III,VMIV
28001,基础作物管理器,MTECropManager
28002,进阶作物管理器,MTECropManager
28003,进阶作物管理器 II,MTECropManager
28004,进阶作物管理器 III,MTECropManager
28005,进阶作物管理器 IV,MTECropManager
28006,精英作物管理器,MTECropManager
28007,精英作物管理器 II,MTECropManager
28008,终极作物管理器,MTECropManager
28009,史诗作物管理器,MTECropManager
28010,史诗作物管理器 II,MTECropManager
28011,史诗作物管理器 III,MTECropManager
28012,史诗作物管理器 IV,MTECropManager
28013,基础种子生成器,MTESeedGenerator
28014,进阶种子生成器,MTESeedGenerator
28015,进阶种子生成器 II,MTESeedGenerator
28016,进阶种子生成器 III,MTESeedGenerator
28017,进阶种子生成器 IV,MTESeedGenerator
28018,精英种子生成器,MTESeedGenerator
28019,精英种子生成器 II,MTESeedGenerator
28020,终极种子复制机,MTESeedGenerator
28021,史诗种子复制机,MTESeedGenerator
28022,史诗种子复制机 II,MTESeedGenerator
28023,史诗种子复制机 III,MTESeedGenerator
28024,史诗种子复制机 IV,MTESeedGenerator
28025,基础作物培育机,MTECropBreeder
28026,进阶作物培育机,MTECropBreeder
28027,进阶作物培育机 II,MTECropBreeder
28028,进阶作物培育机 III,MTECropBreeder
28029,进阶作物培育机 IV,MTECropBreeder
28030,精英作物培育机,MTECropBreeder
28031,精英作物培育机 II,MTECropBreeder
28032,终极作物培育机,MTECropBreeder
28033,史诗作物培育机,MTECropBreeder
28034,史诗作物培育机 II,MTECropBreeder
28035,史诗作物培育机 III,MTECropBreeder
28036,史诗作物培育机 IV,MTECropBreeder
28037,作物基因提取器,MTECropGeneExtractor
28038,进阶作物基因提取器,MTECropGeneExtractor
28039,精英作物基因提取器,MTECropGeneExtractor
28040,精英作物基因提取器 II,MTECropGeneExtractor
28041,终极作物基因提取器,MTECropGeneExtractor
28042,史诗作物基因提取器,MTECropGeneExtractor
28043,史诗作物基因提取器 II,MTECropGeneExtractor
28044,史诗作物基因提取器 III,MTECropGeneExtractor
28045,史诗作物基因提取器 IV,MTECropGeneExtractor
28046,作物合成器,MTECropSynthesizer
28047,进阶作物合成器,MTECropSynthesizer
28048,精英作物合成器,MTECropSynthesizer
28049,精英作物合成器 II,MTECropSynthesizer
28050,终极作物合成器,MTECropSynthesizer
28051,史诗作物合成器,MTECropSynthesizer
28052,史诗作物合成器 II,MTECropSynthesizer
28053,史诗作物合成器 III,MTECropSynthesizer
28054,史诗作物合成器 IV,MTECropSynthesizer
28055,工业农场,MTEIndustrialFarm
29990,进阶磁悬浮能量塔,MTEMagLevPylon
29991,进阶磁悬浮能量塔 II,MTEMagLevPylon
29992,进阶磁悬浮能量塔 III,MTEMagLevPylon
30001,进阶消声仓(LV),MTEHatchMufflerAdvanced
30002,进阶消声仓(MV),MTEHatchMufflerAdvanced
30003,进阶消声仓(HV),MTEHatchMufflerAdvanced
30004,进阶消声仓(EV),MTEHatchMufflerAdvanced
30005,进阶消声仓(IV),MTEHatchMufflerAdvanced
30006,进阶消声仓(LuV),MTEHatchMufflerAdvanced
30007,进阶消声仓(ZPM),MTEHatchMufflerAdvanced
30008,进阶消声仓(UV),MTEHatchMufflerAdvanced
30009,进阶消声仓(UHV),MTEHatchMufflerAdvanced
30010,转子仓,MTEHatchTurbine
30022,§c已弃用！§r超级输入总线(LV),MTEHatchSuperBusInput
30023,§c已弃用！§r超级输入总线(MV),MTEHatchSuperBusInput
30024,§c已弃用！§r超级输入总线(HV),MTEHatchSuperBusInput
30025,§c已弃用！§r超级输入总线(EV),MTEHatchSuperBusInput
30026,§c已弃用！§r超级输入总线(IV),MTEHatchSuperBusInput
30027,§c已弃用！§r超级输入总线(LuV),MTEHatchSuperBusInput
30028,§c已弃用！§r超级输入总线(ZPM),MTEHatchSuperBusInput
30029,§c已弃用！§r超级输入总线(UV),MTEHatchSuperBusInput
30030,§c已弃用！§r超级输入总线(UHV),MTEHatchSuperBusInput
30032,§c已弃用！§r超级输出总线(LV),MTESuperBusOutput
30033,§c已弃用！§r超级输出总线(MV),MTESuperBusOutput
30034,§c已弃用！§r超级输出总线(HV),MTESuperBusOutput
30035,§c已弃用！§r超级输出总线(EV),MTESuperBusOutput
30036,§c已弃用！§r超级输出总线(IV),MTESuperBusOutput
30037,§c已弃用！§r超级输出总线(LuV),MTESuperBusOutput
30038,§c已弃用！§r超级输出总线(ZPM),MTESuperBusOutput
30039,§c已弃用！§r超级输出总线(UV),MTESuperBusOutput
30040,§c已弃用！§r超级输出总线(UHV),MTESuperBusOutput
30500,微型掺碳三元硅岩合金流体管道,GTPPMTEFluidPipe
30501,小型掺碳三元硅岩合金流体管道,GTPPMTEFluidPipe
30502,掺碳三元硅岩合金流体管道,GTPPMTEFluidPipe
30503,大型掺碳三元硅岩合金流体管道,GTPPMTEFluidPipe
30504,巨型掺碳三元硅岩合金流体管道,GTPPMTEFluidPipe
30585,1x海珀珍导线,GTPPMTECable
30586,2x海珀珍导线,GTPPMTECable
30587,4x海珀珍导线,GTPPMTECable
30588,8x海珀珍导线,GTPPMTECable
30589,12x海珀珍导线,GTPPMTECable
30590,16x海珀珍导线,GTPPMTECable
30645,1x红石合金导线,GTPPMTECable
30646,2x红石合金导线,GTPPMTECable
30647,4x红石合金导线,GTPPMTECable
30648,8x红石合金导线,GTPPMTECable
30649,12x红石合金导线,GTPPMTECable
30650,16x红石合金导线,GTPPMTECable
30651,1x红石合金线缆,GTPPMTECable
30652,2x红石合金线缆,GTPPMTECable
30653,4x红石合金线缆,GTPPMTECable
30654,8x红石合金线缆,GTPPMTECable
30655,12x红石合金线缆,GTPPMTECable
30656,16x红石合金线缆,GTPPMTECable
30700,微型贫铀合金流体管道,GTPPMTEFluidPipe
30701,小型贫铀合金流体管道,GTPPMTEFluidPipe
30702,贫铀合金流体管道,GTPPMTEFluidPipe
30703,大型贫铀合金流体管道,GTPPMTEFluidPipe
30704,巨型贫铀合金流体管道,GTPPMTEFluidPipe
30705,微型钽钨合金-60流体管道,GTPPMTEFluidPipe
30706,小型钽钨合金-60流体管道,GTPPMTEFluidPipe
30707,钽钨合金-60流体管道,GTPPMTEFluidPipe
30708,大型钽钨合金-60流体管道,GTPPMTEFluidPipe
30709,巨型钽钨合金-60流体管道,GTPPMTEFluidPipe
30710,微型钽钨合金-61流体管道,GTPPMTEFluidPipe
30711,小型钽钨合金-61流体管道,GTPPMTEFluidPipe
30712,钽钨合金-61流体管道,GTPPMTEFluidPipe
30713,大型钽钨合金-61流体管道,GTPPMTEFluidPipe
30714,巨型钽钨合金-61流体管道,GTPPMTEFluidPipe
30715,微型虚空金属流体管道,GTPPMTEFluidPipe
30716,小型虚空金属流体管道,GTPPMTEFluidPipe
30717,虚空金属流体管道,GTPPMTEFluidPipe
30718,大型虚空金属流体管道,GTPPMTEFluidPipe
30719,巨型虚空金属流体管道,GTPPMTEFluidPipe
30720,微型铕流体管道,MTEFluidPipe
30721,小型铕流体管道,MTEFluidPipe
30722,铕流体管道,MTEFluidPipe
30723,大型铕流体管道,MTEFluidPipe
30724,巨型铕流体管道,MTEFluidPipe
30725,微型粗青铜合金流体管道,GTPPMTEFluidPipe
30726,小型粗青铜合金流体管道,GTPPMTEFluidPipe
30727,粗青铜合金流体管道,GTPPMTEFluidPipe
30728,大型粗青铜合金流体管道,GTPPMTEFluidPipe
30729,巨型粗青铜合金流体管道,GTPPMTEFluidPipe
30730,微型马氏体时效钢300流体管道,GTPPMTEFluidPipe
30731,小型马氏体时效钢300流体管道,GTPPMTEFluidPipe
30732,马氏体时效钢300流体管道,GTPPMTEFluidPipe
30733,大型马氏体时效钢300流体管道,GTPPMTEFluidPipe
30734,巨型马氏体时效钢300流体管道,GTPPMTEFluidPipe
30735,微型马氏体时效钢350流体管道,GTPPMTEFluidPipe
30736,小型马氏体时效钢350流体管道,GTPPMTEFluidPipe
30737,马氏体时效钢350流体管道,GTPPMTEFluidPipe
30738,大型马氏体时效钢350流体管道,GTPPMTEFluidPipe
30739,巨型马氏体时效钢350流体管道,GTPPMTEFluidPipe
30740,微型镍铬基合金-690流体管道,GTPPMTEFluidPipe
30741,小型镍铬基合金-690流体管道,GTPPMTEFluidPipe
30742,镍铬基合金-690流体管道,GTPPMTEFluidPipe
30743,大型镍铬基合金-690流体管道,GTPPMTEFluidPipe
30744,巨型镍铬基合金-690流体管道,GTPPMTEFluidPipe
30745,微型镍铬基合金-792流体管道,GTPPMTEFluidPipe
30746,小型镍铬基合金-792流体管道,GTPPMTEFluidPipe
30747,镍铬基合金-792流体管道,GTPPMTEFluidPipe
30748,大型镍铬基合金-792流体管道,GTPPMTEFluidPipe
30749,巨型镍铬基合金-792流体管道,GTPPMTEFluidPipe
30750,微型哈斯特洛依合金-X流体管道,GTPPMTEFluidPipe
30751,小型哈斯特洛依合金-X流体管道,GTPPMTEFluidPipe
30752,哈斯特洛依合金-X流体管道,GTPPMTEFluidPipe
30753,大型哈斯特洛依合金-X流体管道,GTPPMTEFluidPipe
30754,巨型哈斯特洛依合金-X流体管道,GTPPMTEFluidPipe
30755,微型钨流体管道,MTEFluidPipe
30756,小型钨流体管道,MTEFluidPipe
30757,钨流体管道,MTEFluidPipe
30758,大型钨流体管道,MTEFluidPipe
30759,巨型钨流体管道,MTEFluidPipe
30760,微型玄钢流体管道,MTEFluidPipe
30761,小型玄钢流体管道,MTEFluidPipe
30762,玄钢流体管道,MTEFluidPipe
30763,大型玄钢流体管道,MTEFluidPipe
30764,巨型玄钢流体管道,MTEFluidPipe
30765,微型黏土流体管道,MTEFluidPipe
30766,小型黏土流体管道,MTEFluidPipe
30767,黏土流体管道,MTEFluidPipe
30768,大型黏土流体管道,MTEFluidPipe
30769,巨型黏土流体管道,MTEFluidPipe
30770,微型铅流体管道,MTEFluidPipe
30771,小型铅流体管道,MTEFluidPipe
30772,铅流体管道,MTEFluidPipe
30773,大型铅流体管道,MTEFluidPipe
30774,巨型铅流体管道,MTEFluidPipe
30995,微型耐热铬铁合金-903流体管道,MTEFluidPipe
30996,小型耐热铬铁合金-903流体管道,MTEFluidPipe
30997,耐热铬铁合金-903流体管道,MTEFluidPipe
30998,大型耐热铬铁合金-903流体管道,MTEFluidPipe
30999,巨型耐热铬铁合金-903流体管道,MTEFluidPipe
31010,无限物品箱,MTEInfiniteItemHolder
31017,简易洗矿池 II,MTEBasicMachineWithRecipe
31018,简易洗矿池 IV,MTEBasicMachineWithRecipe
31019,简易洗矿池 VI,MTEBasicMachineWithRecipe
31020,简易洗矿池 VIII,MTEBasicMachineWithRecipe
31021,丹格特蒸馏厂,MTEAdvDistillationTower
31023,工业合金炉,MTEIndustrialAlloySmelter
31025,涡轮仓,MTEHatchTurbineProvider
31026,大型半流质发电机,MTELargeSemifluidGenerator
31027,艾萨研磨机,MTEIsaMill
31028,工业浮选机,MTEFrothFlotationCellLegacy
31029,研磨球仓,MTEHatchMillingBalls
31030,催化剂仓,MTEHatchCatalysts
31031,反应堆处理单元 I,MTEBasicMachineWithRecipe
31032,反应堆处理单元 II,MTEBasicMachineWithRecipe
31033,冷阱 I,MTEBasicMachineWithRecipe
31034,冷阱 II,MTEBasicMachineWithRecipe
31035,气涤塔,MTESpargeTower
31039,Debug蒸汽仓,MTEHatchCustomFluidBaseDebug
31040,蒸汽仓,MTEHatchCustomFluidBase
31041,大型蒸汽研磨机,MTESteamMacerator
31046,输入总线(蒸汽),MTEHatchSteamBusInput
31047,输出总线(蒸汽),MTEHatchSteamBusOutput
31050,大型元素复制机,MTEElementalDuplicator
31051,数据球仓,MTEHatchElementalDataOrbHolder
31065,工业碎石机,MTEIndustrialRockBreakerLegacy
31066,基础自动雕刻机,MTEAutoChisel
31067,进阶自动雕刻机,MTEAutoChisel
31068,精密自动雕刻机,MTEAutoChisel
31069,工业3D打印机,MTEIndustrialChiselLegacy
31070,超级进气仓,MTEHatchAirIntakeExtreme
31071,蓄水仓,MTEHatchReservoir
31072,大型分子重组仪,MTEIndustrialMolecularTransformerLegacy
31073,特大燃气涡轮,MTELargerTurbineGasLegacy
31074,特大等离子涡轮,MTELargerTurbinePlasmaLegacy
31075,工业锻造锤,MTEIndustrialForgeHammerLegacy
31076,特大超临界蒸汽涡轮,MTELargerTurbineSCSteamLegacy
31077,工业流体加热器,MTEIndustrialFluidHeater
31078,大型蒸汽压缩机,MTESteamCompressor
31079,特大热交换机,MTEAdvHeatExchanger
31080,大型蒸汽离心机,MTESteamCentrifuge
31082,大型蒸汽洗矿厂,MTESteamWasher
31083,大型蒸汽锻造锤,MTESteamForgeHammer
31084,大型蒸汽搅拌机,MTESteamMixer
31085,蒸汽水泵,MTESteamWaterPump
31086,大型蒸汽合金炉,MTESteamAlloySmelter
31087,蒸汽壁炉,MTESteamFurnaceMulti
31088,大型中和引擎,MTELargeNeutralizationEngine
31091,自动工作台（LV）,MTEElectricAutoWorkbench
31092,自动工作台（MV）,MTEElectricAutoWorkbench
31093,自动工作台（HV）,MTEElectricAutoWorkbench
31094,自动工作台（EV）,MTEElectricAutoWorkbench
31095,自动工作台（IV）,MTEElectricAutoWorkbench
31096,自动工作台（LuV）,MTEElectricAutoWorkbench
31097,自动工作台（ZPM）,MTEElectricAutoWorkbench
31098,自动工作台（UV）,MTEElectricAutoWorkbench
31150,巨型合金冶炼炉,MTEMegaAlloyBlastSmelter
31151,量子操纵者,MTEQuantumForceTransformer
31778,输入总线(凿子) I,MTEHatchChiselBus
31779,输入总线(凿子) II,MTEHatchChiselBus
31780,输入总线(凿子) III,MTEHatchChiselBus
31781,固化仓 I,MTEHatchSolidifier
31782,固化仓 II,MTEHatchSolidifier
31783,固化仓 III,MTEHatchSolidifier
