Name,ID,Has Block,Mod,Class,Display Name
StorageDrawersMisc:trim_0,10919,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemTrimPack,红木桥接方块
StorageDrawersMisc:trim_1,10920,true,StorageDrawersMisc,com.jaquadro.minecraft.storagedrawers.item.pack.ItemTrimPack,黄色木桥接方块
StorageDrawersNatura:fullDrawers1,10921,true,StorageDrawersNatura,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,桉木抽屉
StorageDrawersNatura:fullDrawers2,10922,true,StorageDrawersNatura,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,桉木抽屉（1x2）
StorageDrawersNatura:fullDrawers4,10923,true,StorageDrawersNatura,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,桉木抽屉（2x2）
StorageDrawersNatura:halfDrawers2,10924,true,StorageDrawersNatura,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型桉木抽屉（1x2）
StorageDrawersNatura:halfDrawers4,10925,true,StorageDrawersNatura,com.jaquadro.minecraft.storagedrawers.item.pack.ItemDrawersPack,小型桉木抽屉（2x2）
StorageDrawersNatura:trim,10926,true,StorageDrawersNatura,com.jaquadro.minecraft.storagedrawers.item.pack.ItemTrimPack,桉木桥接方块
thaumicboots:item.ItemArcaniumInterfacer,10927,false,thaumicboots,thaumicboots.item.tools.ItemThaumicInterfacer,奥法棱镜
thaumicboots:item.ItemSeasonBoots,10928,false,thaumicboots,thaumicboots.item.boots.unique.ItemSeasonBoots,四季之靴
thaumicboots:item.ItemChristmasBoots,10929,false,thaumicboots,thaumicboots.item.boots.unique.ItemChristmasBoots,圣诞精灵之靴
thaumicboots:item.ItemSlowBoots,10930,false,thaumicboots,thaumicboots.item.boots.unique.ItemSlowBoots,懒惰之靴
thaumicboots:item.ItemElectricVoid,10931,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemElectricVoidwalkerBoots,电子虚空旅行者之靴
thaumicboots:item.ItemNanoVoid,10932,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemNanoVoidwalkerBoots,纳米虚空旅行者之靴
thaumicboots:item.ItemQuantumVoid,10933,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemQuantumVoidwalkerBoots,量子虚空旅行者之靴
thaumicboots:item.ItemElectricMeteor,10934,false,thaumicboots,thaumicboots.item.boots.meteor.ItemElectricMeteorBoots,电子流星之靴
thaumicboots:item.ItemNanoMeteor,10935,false,thaumicboots,thaumicboots.item.boots.meteor.ItemNanoMeteorBoots,纳米流星之靴
thaumicboots:item.ItemQuantumMeteor,10936,false,thaumicboots,thaumicboots.item.boots.meteor.ItemQuantumMeteorBoots,量子流星之靴
thaumicboots:item.ItemElectricComet,10937,false,thaumicboots,thaumicboots.item.boots.comet.ItemElectricCometBoots,电子彗星之靴
thaumicboots:item.ItemNanoComet,10938,false,thaumicboots,thaumicboots.item.boots.comet.ItemNanoCometBoots,纳米彗星之靴
thaumicboots:item.ItemQuantumComet,10939,false,thaumicboots,thaumicboots.item.boots.comet.ItemQuantumCometBoots,量子彗星之靴
thaumicboots:item.ItemMeteoricComet,10940,false,thaumicboots,thaumicboots.item.boots.unique.ItemMeteoricCometBoots,流星之彗星之靴
thaumicboots:item.ItemCometMeteor,10941,false,thaumicboots,thaumicboots.item.boots.unique.ItemCometMeteorBoots,冰流星之靴
thaumicboots:item.ItemVoidComet,10942,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemCometVoidwalkerBoots,邪术彗星之靴
thaumicboots:item.ItemVoidMeteor,10943,false,thaumicboots,thaumicboots.item.boots.voidwalker.ItemMeteorVoidwalkerBoots,流星之虚空旅行者之靴
ThaumicHorizons:synthNode,10944,true,ThaumicHorizons,net.minecraft.item.ItemBlock,天域碎片
ThaumicHorizons:alchemite,10945,true,ThaumicHorizons,net.minecraft.item.ItemBlock,炼金炸药
ThaumicHorizons:visDynamo,10946,true,ThaumicHorizons,net.minecraft.item.ItemBlock,Vis反应炉
ThaumicHorizons:essentiaDynamo,10947,true,ThaumicHorizons,net.minecraft.item.ItemBlock,源质反应炉
ThaumicHorizons:nodeMonitor,10948,true,ThaumicHorizons,net.minecraft.item.ItemBlock,节点透视之镜
ThaumicHorizons:soulSieve,10949,true,ThaumicHorizons,net.minecraft.item.ItemBlock,灵魂滤网
ThaumicHorizons:inspiratron,10950,true,ThaumicHorizons,net.minecraft.item.ItemBlock,摄魂之脑
ThaumicHorizons:soulforge,10951,true,ThaumicHorizons,net.minecraft.item.ItemBlock,灵魂熔炼炉
ThaumicHorizons:soulJar,10952,true,ThaumicHorizons,com.kentington.thaumichorizons.common.blocks.BlockSoulJarItem,停滞罐子
ThaumicHorizons:bloodInfuser,10953,true,ThaumicHorizons,net.minecraft.item.ItemBlock,血液转化器
ThaumicHorizons:vat,10954,true,ThaumicHorizons,net.minecraft.item.ItemBlock,治愈之缸
ThaumicHorizons:vatSolid,10955,true,ThaumicHorizons,net.minecraft.item.ItemBlock,治愈之缸
ThaumicHorizons:vatInterior,10956,true,ThaumicHorizons,net.minecraft.item.ItemBlock,缸内
ThaumicHorizons:soulBeacon,10957,true,ThaumicHorizons,net.minecraft.item.ItemBlock,灵魂信标
ThaumicHorizons:modMatrix,10958,true,ThaumicHorizons,net.minecraft.item.ItemBlock,改版符文矩阵
ThaumicHorizons:chocolate,10959,true,ThaumicHorizons,net.minecraft.item.ItemBlock,巧克力块
ThaumicHorizons:evanescent,10960,true,ThaumicHorizons,net.minecraft.item.ItemBlock,遗忘之
ThaumicHorizons:light,10961,true,ThaumicHorizons,net.minecraft.item.ItemBlock,光球
ThaumicHorizons:lightSolar,10962,true,ThaumicHorizons,net.minecraft.item.ItemBlock,光球
ThaumicHorizons:transductionAmplifier,10963,true,ThaumicHorizons,net.minecraft.item.ItemBlock,传导增幅器
ThaumicHorizons:recombinator,10964,true,ThaumicHorizons,net.minecraft.item.ItemBlock,因果重组器
ThaumicHorizons:vortexStabilizer,10965,true,ThaumicHorizons,net.minecraft.item.ItemBlock,漩涡弱化设备
ThaumicHorizons:vortexTH,10966,true,ThaumicHorizons,com.kentington.thaumichorizons.common.blocks.BlockVortexItem,异界漩涡
ThaumicHorizons:voidTH,10967,true,ThaumicHorizons,net.minecraft.item.ItemBlock,异界边境
ThaumicHorizons:cloudTH,10968,true,ThaumicHorizons,com.kentington.thaumichorizons.common.blocks.BlockCloudItem,云
ThaumicHorizons:cloudGlowingTH,10969,true,ThaumicHorizons,com.kentington.thaumichorizons.common.blocks.BlockCloudItem,云
ThaumicHorizons:brainTH,10970,true,ThaumicHorizons,net.minecraft.item.ItemBlock,大脑团
ThaumicHorizons:dustTH,10971,true,ThaumicHorizons,net.minecraft.item.ItemBlock,尘埃
ThaumicHorizons:eyeTH,10972,true,ThaumicHorizons,net.minecraft.item.ItemBlock,眼簇
ThaumicHorizons:boneTH,10973,true,ThaumicHorizons,net.minecraft.item.ItemBlock,骨头
ThaumicHorizons:fleshTH,10974,true,ThaumicHorizons,net.minecraft.item.ItemBlock,肉疙瘩
ThaumicHorizons:spikeTH,10975,true,ThaumicHorizons,net.minecraft.item.ItemBlock,金属钉
ThaumicHorizons:spikeWoodTH,10976,true,ThaumicHorizons,net.minecraft.item.ItemBlock,木钉
ThaumicHorizons:spikeToothTH,10977,true,ThaumicHorizons,net.minecraft.item.ItemBlock,牙齿
ThaumicHorizons:crystalTH,10978,true,ThaumicHorizons,com.kentington.thaumichorizons.common.blocks.BlockCrystalItem,白色水晶
ThaumicHorizons:crystalDeep,10979,true,ThaumicHorizons,net.minecraft.item.ItemBlock,深度水晶
ThaumicHorizons:leviathanTH,10980,true,ThaumicHorizons,net.minecraft.item.ItemBlock,原始化石
ThaumicHorizons:slotTH,10981,true,ThaumicHorizons,net.minecraft.item.ItemBlock,要石容器
ThaumicHorizons:portalTH,10982,true,ThaumicHorizons,net.minecraft.item.ItemBlock,"未命名方块,请报告给作者."
ThaumicHorizons:gatewayTH,10983,true,ThaumicHorizons,net.minecraft.item.ItemBlock,异界之门
ThaumicHorizons:spawnerEgg,10984,false,ThaumicHorizons,com.kentington.thaumichorizons.common.entities.ItemSpawnerEgg,生成 七彩羊
ThaumicHorizons:eggIncubated,10985,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemEggIncubated,孵化的蛋
ThaumicHorizons:lensFire,10986,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensFire,火之辉光之镜
ThaumicHorizons:lensWater,10987,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensWater,水之共鸣之镜
ThaumicHorizons:lensAir,10988,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensAir,气之魂灵之镜
ThaumicHorizons:lensEarth,10989,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensEarth,地之遗忘之镜
ThaumicHorizons:lensOrderEntropy,10990,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensOrderEntropy,阴阳学究之镜
ThaumicHorizons:lensCase,10991,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.lenses.ItemLensCase,透镜之匣
ThaumicHorizons:focusContainment,10992,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusContainment,法杖核心:收容
ThaumicHorizons:focusLiquefaction,10993,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusLiquefaction,法杖核心:熔析
ThaumicHorizons:focusDisintegration,10994,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusDisintegration,法杖核心:解离
ThaumicHorizons:focusIllumination,10995,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusIllumination,法杖核心:光明（黑）
ThaumicHorizons:focusAnimation,10996,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemFocusAnimation,法杖核心:活化
ThaumicHorizons:amuletMirror,10997,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemAmuletMirror,镜像护身符
ThaumicHorizons:syringeInjection,10998,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSyringeInjection,注射剂
ThaumicHorizons:syringeEmpty,10999,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSyringeEmpty,奥术针筒
ThaumicHorizons:syringeBlood,11000,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSyringeBlood,含血奥术针筒
ThaumicHorizons:syringeBloodSample,11001,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSyringeBloodSample,血之样品: INVALID
ThaumicHorizons:injector,11002,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemInjector,针筒发射器
ThaumicHorizons:corpseEffigy,11003,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemCorpseEffigy,死尸雕像
ThaumicHorizons:nutrients,11004,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemNutrients,富营养混合物
ThaumicHorizons:dummy,11005,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemDummy,牛
ThaumicHorizons:barChocolate,11006,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemBarChocolate,巧克力块
ThaumicHorizons:bucketChocolate,11007,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemBucketChocolate,巧克力牛奶桶
ThaumicHorizons:iceCream,11008,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemIceCream,巧克力冰淇淋
ThaumicHorizons:inkEgg,11009,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemInkEgg,暗黑鸡蛋
ThaumicHorizons:goldEgg,11010,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemGoldEgg,金蛋
ThaumicHorizons:infusionCheat,11011,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemInfusionCheat,Unnamed
ThaumicHorizons:infusionSelfCheat,11012,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemInfusionSelfCheat,Unnamed
ThaumicHorizons:suicidePill,11013,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSuicidePill,自尽注射剂
ThaumicHorizons:golemPowder,11014,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemGolemPowder,傀儡活化粉
ThaumicHorizons:golemPlacer,11015,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemGolemPlacer,活化傀儡
ThaumicHorizons:Golemancy Bell TH,11016,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemGolemBellTH,傀儡使铃铛（TC）
ThaumicHorizons:boatGreatwood,11017,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemBoatGreatwood,宏伟之木船
ThaumicHorizons:boatThaumium,11018,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemBoatThaumium,神秘船
ThaumicHorizons:dummyVat,11019,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemDummyVat,item.vat.name
ThaumicHorizons:keystoneTH,11020,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemKeystone,空白异界要石
ThaumicHorizons:planarConduit,11021,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemPlanarConduit,异界传导物质
ThaumicHorizons:wandCastingDisposable,11022,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemWandCastingDisposable,铁杖端木质法杖
ThaumicHorizons:crystalWand,11023,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemCrystalWand,惰性水晶杖芯
ThaumicHorizons:voidPutty,11024,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemVoidPutty,虚空油灰
ThaumicHorizons:meatTH,11025,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemMeat,无法辨认的肉
ThaumicHorizons:meatCookedTH,11026,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemMeatCooked,无法辨认的熟肉
ThaumicHorizons:meatNuggetTH,11027,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemMeatNugget,无法辨认的肉粒
ThaumicHorizons:nodeCheat,11028,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemNodeCheat,节点开启器
thaumicinsurgence:tile.arcaneMarble,11029,true,thaumicinsurgence,net.minecraft.item.ItemBlock,奥术大理石块
thaumicinsurgence:tile.arcaneMarbleBrick,11030,true,thaumicinsurgence,net.minecraft.item.ItemBlock,奥术大理石砖
thaumicinsurgence:infusionIntercepter,11031,true,thaumicinsurgence,net.minecraft.item.ItemBlock,注魔截流者
thaumicinsurgence:matrixAlpha,11032,true,thaumicinsurgence,net.minecraft.item.ItemBlock,奥术大理石祭坛
thaumicinsurgence:pillarAlpha,11033,true,thaumicinsurgence,net.minecraft.item.ItemBlock,奥术大理石柱
thaumicinsurgence:marblePedestal,11034,true,thaumicinsurgence,net.minecraft.item.ItemBlock,大理石基座
thaumicinsurgence:item.ItemEightBitRedCrown,11035,false,thaumicinsurgence,thaumicinsurgence.item.armor.ItemEightBitRedCrown,红色王冠
thaumicinsurgence:item.ItemThaumicInterfacer,11036,false,thaumicinsurgence,thaumicinsurgence.item.tools.ItemThaumicInterfacer,狂人透镜
thaumicinsurgence:item.ItemAlastorsWand,11037,false,thaumicinsurgence,thaumicinsurgence.item.tools.ItemAlastorsWand,愤怒魔鬼的第一支权杖
thaumicinsurgence:item.ItemSanitySoapAlpha,11038,false,thaumicinsurgence,thaumicinsurgence.item.ItemSanitySoapAlpha,祛邪肥皂α
thaumicinsurgence:item.ItemSanitySoapBeta,11039,false,thaumicinsurgence,thaumicinsurgence.item.ItemSanitySoapBeta,愤怒之皂
thaumicinsurgence:item.ItemBIGSHOT,11040,false,thaumicinsurgence,thaumicinsurgence.item.armor.ItemBIGSHOT,[[链接已失效]]
ThaumicMachina:nodeTransmodifier,11041,true,ThaumicMachina,net.minecraft.item.ItemBlock,节点传输调节器
ThaumicMachina:metaphysicalBrick,11042,true,ThaumicMachina,net.minecraft.item.ItemBlock,形而上学砖块
ThaumicMachina:metaphysicalRose,11043,true,ThaumicMachina,net.minecraft.item.ItemBlock,形而上学玫瑰
ThaumicMachina:nodeAugmentation,11044,false,ThaumicMachina,jcm2606.thaumicmachina.item.node.ItemNodeAugmentation,节点强化装置
ThaumicMachina:wandAugmentationCore,11045,false,ThaumicMachina,jcm2606.thaumicmachina.item.wand.ItemWandAugmentationCore,法杖强化核心
ThaumicMachina:wandCore,11046,false,ThaumicMachina,jcm2606.thaumicmachina.item.wand.rod.ItemWandCore,item.wandCore.celestial.name
tinkersdefense:Block_CrestMount,11047,true,tinkersdefense,net.minecraft.item.ItemBlock,纹章坐骑
tinkersdefense:Block_ArmorAnvil,11048,true,tinkersdefense,net.minecraft.item.ItemBlock,护甲铁砧
tinkersdefense:Block_JewelersBench,11049,true,tinkersdefense,net.minecraft.item.ItemBlock,珠宝商席
tinkersdefense:AeonSteel Ingot,11050,false,tinkersdefense,gmail.Lance5057.items.AeonSteelIngot,伊恩钢锭
tinkersdefense:aeonsteelblock,11051,true,tinkersdefense,net.minecraft.item.ItemBlock,伊恩钢块
tinkersdefense:moltenaeonsteel,11052,true,tinkersdefense,net.minecraft.item.ItemBlock,熔融伊恩钢
tinkersdefense:Queen's Gold Ingot,11053,false,tinkersdefense,gmail.Lance5057.items.QueensGoldIngot,女王之金锭
tinkersdefense:QueensGoldblock,11054,true,tinkersdefense,net.minecraft.item.ItemBlock,女王之金块
tinkersdefense:moltenQueensGold,11055,true,tinkersdefense,net.minecraft.item.ItemBlock,熔融女王之金
tinkersdefense:DogbeariumIngot,11056,false,tinkersdefense,gmail.Lance5057.items.DogbeariumIngot,多格比合金锭
tinkersdefense:Dogbeariumblock,11057,true,tinkersdefense,net.minecraft.item.ItemBlock,多格比合金块
tinkersdefense:moltenDogbearium,11058,true,tinkersdefense,net.minecraft.item.ItemBlock,熔融多格比合金
tinkersdefense:Round Shield,11059,false,tinkersdefense,gmail.Lance5057.items.RoundShield,Unnamed
tinkersdefense:Heater Shield,11060,false,tinkersdefense,gmail.Lance5057.items.HeaterShield,Unnamed
TMechworks:LengthWire,11061,false,TMechworks,tmechworks.items.LengthWire,长线
TMechworks:SpoolWire,11062,false,TMechworks,tmechworks.items.SpoolOfWire,线轴
TMechworks:RedstoneMachine,11063,true,TMechworks,tmechworks.items.blocks.RedstoneMachineItem,造桥器
TMechworks:Dynamo,11064,true,TMechworks,net.minecraft.item.ItemBlock,发电机
TMechworks:SignalBus,11065,true,TMechworks,tmechworks.items.blocks.SignalBusItem,信号总线
TMechworks:SignalTerminal,11066,true,TMechworks,tmechworks.items.blocks.SignalTerminalItem,信号终端
