ItemStack Display Name,Item Unlocalized Name,Item Numerical ID,Meta,Aspect List
致密硅岩合金板,gt.metaitem.01.22325,7665,22325,1xFabrico;4xMetallum;1xNebrisum
致密硅岩板,gt.metaitem.01.22324,7665,22324,1xFabrico;3xMetallum;1xRadio;1xNebrisum
致密注魔金板,gt.metaitem.01.22323,7665,22323,1xFabrico
致密末影（te）板,gt.metaitem.01.22321,7665,22321,1xFabrico;2xMetallum;1xAlienis
致密通流琥珀金板,gt.metaitem.01.22320,7665,22320,1xFabrico
致密精金板,gt.metaitem.01.22319,7665,22319,1xFabrico
致密阳光化合物板,gt.metaitem.01.22318,7665,22318,1xFabrico
致密铱锇合金板,gt.metaitem.01.22317,7665,22317,1xFabrico
致密钨钢板,gt.metaitem.01.22316,7665,22316,1xFabrico
致密电池合金板,gt.metaitem.01.22315,7665,22315,1xFabrico
致密焊锡板,gt.metaitem.01.22314,7665,22314,1xFabrico
致密镁铝合金板,gt.metaitem.01.22313,7665,22313,1xFabrico
致密坎塔尔合金板,gt.metaitem.01.22312,7665,22312,1xFabrico
致密镍铬合金板,gt.metaitem.01.22311,7665,22311,1xFabrico
致密白铜板,gt.metaitem.01.22310,7665,22310,1xFabrico
致密蓝色合金板,gt.metaitem.01.22309,7665,22309,1xFabrico;3xElectrum
致密红色合金板,gt.metaitem.01.22308,7665,22308,1xFabrico;3xMachina
致密生铁板,gt.metaitem.01.22307,7665,22307,1xFabrico
致密不锈钢板,gt.metaitem.01.22306,7665,22306,1xFabrico
致密钢板,gt.metaitem.01.22305,7665,22305,1xFabrico;2xMetallum;1xOrdo
致密铸铁板,gt.metaitem.01.22304,7665,22304,1xFabrico
致密琥珀金板,gt.metaitem.01.22303,7665,22303,1xFabrico
致密殷钢板,gt.metaitem.01.22302,7665,22302,1xFabrico;2xMetallum;1xGelum
致密黄铜板,gt.metaitem.01.22301,7665,22301,1xFabrico;2xMetallum;1xInstrumentum
致密青铜板,gt.metaitem.01.22300,7665,22300,1xFabrico;2xMetallum;1xInstrumentum
生动合金粒,gt.metaitem.01.9408,7665,9408,1xMetallum
充能银粒,gt.metaitem.01.9407,7665,9407,1xMetallum
晶化粉红史莱姆粒,gt.metaitem.01.9406,7665,9406,1xMetallum
恒星合金粒,gt.metaitem.01.9405,7665,9405,1xMetallum
旋律合金粒,gt.metaitem.01.9404,7665,9404,1xMetallum
晶化合金粒,gt.metaitem.01.9403,7665,9403,1xMetallum
复合黏土粒,gt.metaitem.01.9402,7665,9402,1xMetallum
末影钢粒,gt.metaitem.01.9401,7665,9401,1xMetallum
锌曜钢粒,gt.metaitem.01.9400,7665,9400,1xMetallum
磁化钐粒,gt.metaitem.01.9399,7665,9399,1xMetallum
神秘水晶粒,gt.metaitem.01.9398,7665,9398,1xMetallum
无尽粒,gt.metaitem.01.9397,7665,9397,1xMetallum
基岩粒,gt.metaitem.01.9395,7665,9395,1xMetallum
无尽催化剂粒,gt.metaitem.01.9394,7665,9394,1xMetallum
奥利哈钢粒,gt.metaitem.01.9393,7665,9393,1xMetallum
硬铝粒,gt.metaitem.01.9392,7665,9392,1xMetallum
量子粒,gt.metaitem.01.9391,7665,9391,1xMetallum
深铅粒,gt.metaitem.01.9390,7665,9390,1xMetallum
木卫四冰粒,gt.metaitem.01.9389,7665,9389,1xMetallum
黑钚粒,gt.metaitem.01.9388,7665,9388,1xMetallum
深空秘银粒,gt.metaitem.01.9387,7665,9387,1xMetallum
玛玉灵粒,gt.metaitem.01.9386,7665,9386,1xMetallum
强化混合晶粒,gt.metaitem.01.9385,7665,9385,1xMetallum
混合晶粒,gt.metaitem.01.9384,7665,9384,1xMetallum
强化粒,gt.metaitem.01.9383,7665,9383,1xMetallum
阿迪特粒,gt.metaitem.01.9382,7665,9382,1xMetallum
红石合金粒,gt.metaitem.01.9381,7665,9381,1xMetallum
末影粗胚粒,gt.metaitem.01.9380,7665,9380,1xMetallum
魂金粒,gt.metaitem.01.9379,7665,9379,1xMetallum
脉冲铁粒,gt.metaitem.01.9378,7665,9378,1xMetallum
高速钢-S粒,gt.metaitem.01.9374,7665,9374,1xMetallum
高速钢-E粒,gt.metaitem.01.9373,7665,9373,1xMetallum
高速钢-G粒,gt.metaitem.01.9372,7665,9372,1xMetallum
钒钢粒,gt.metaitem.01.9371,7665,9371,1xMetallum
碳化钨粒,gt.metaitem.01.9370,7665,9370,1xMetallum
导电铁粒,gt.metaitem.01.9369,7665,9369,1xMetallum
暗影金属粒,gt.metaitem.01.9368,7665,9368,1xMetallum
脉冲合金粒,gt.metaitem.01.9367,7665,9367,1xMetallum
充能合金粒,gt.metaitem.01.9366,7665,9366,1xMetallum
磁钢粒,gt.metaitem.01.9365,7665,9365,1xMetallum
玄钢粒,gt.metaitem.01.9364,7665,9364,1xMetallum
锡铁合金粒,gt.metaitem.01.9363,7665,9363,1xMetallum
骑士金属粒,gt.metaitem.01.9362,7665,9362,1xMetallum
二氧化铬粒,gt.metaitem.01.9361,7665,9361,1xMetallum
铌钛合金粒,gt.metaitem.01.9360,7665,9360,1xMetallum
氮化铌粒,gt.metaitem.01.9359,7665,9359,1xMetallum
钇钡铜氧合金粒,gt.metaitem.01.9358,7665,9358,1xMetallum
钒镓合金粒,gt.metaitem.01.9357,7665,9357,1xMetallum
磁化钕粒,gt.metaitem.01.9356,7665,9356,1xMetallum
磁化钢粒,gt.metaitem.01.9355,7665,9355,1xMetallum
磁化铁粒,gt.metaitem.01.9354,7665,9354,1xMetallum
铋青铜粒,gt.metaitem.01.9353,7665,9353,1xMetallum
致密盖亚之魂板,gt.metaitem.01.22205,7665,22205,1xFabrico
玫瑰金粒,gt.metaitem.01.9351,7665,9351,1xMetallum
致密源质钢板,gt.metaitem.01.22203,7665,22203,1xFabrico;3xMetallum;2xPraecantatio;1xAuram
致密泰拉钢板,gt.metaitem.01.22202,7665,22202,1xFabrico;2xMetallum;1xTerra;1xPraecantatio
致密魔力钢板,gt.metaitem.01.22201,7665,22201,1xFabrico;3xMetallum;1xPraecantatio
炽热的钢粒,gt.metaitem.01.9346,7665,9346,1xMetallum
退火铜粒,gt.metaitem.01.9345,7665,9345,1xMetallum
哈氏合金粒,gt.metaitem.01.9344,7665,9344,1xMetallum
钴黄铜粒,gt.metaitem.01.9343,7665,9343,1xMetallum
玄铁粒,gt.metaitem.01.9342,7665,9342,1xMetallum
陨钢粒,gt.metaitem.01.9341,7665,9341,1xMetallum
陨铁粒,gt.metaitem.01.9340,7665,9340,1xMetallum
钢叶粒,gt.metaitem.01.9339,7665,9339,1xMetallum
铁木粒,gt.metaitem.01.9338,7665,9338,1xMetallum
致密中立合金板,gt.metaitem.01.22190,7665,22190,1xFabrico
致密静寂合金板,gt.metaitem.01.22189,7665,22189,1xFabrico
大马士革钢粒,gt.metaitem.01.9335,7665,9335,1xMetallum
黑钢粒,gt.metaitem.01.9334,7665,9334,1xMetallum
星辰银粒,gt.metaitem.01.9333,7665,9333,1xMetallum
秘银粒,gt.metaitem.01.9331,7665,9331,1xMetallum
神秘粒,gt.metaitem.01.9330,7665,9330,1xMetallum
三钛粒,gt.metaitem.01.9329,7665,9329,1xMetallum
铿铀粒,gt.metaitem.01.9328,7665,9328,1xMetallum
超能硅岩粒,gt.metaitem.01.9327,7665,9327,1xMetallum
富集硅岩粒,gt.metaitem.01.9326,7665,9326,1xMetallum
硅岩合金粒,gt.metaitem.01.9325,7665,9325,1xMetallum
硅岩粒,gt.metaitem.01.9324,7665,9324,1xMetallum
注魔金粒,gt.metaitem.01.9323,7665,9323,1xMetallum
致密咒源玄晶板,gt.metaitem.01.22174,7665,22174,1xFabrico
通流琥珀金粒,gt.metaitem.01.9320,7665,9320,1xMetallum
精金粒,gt.metaitem.01.9319,7665,9319,1xMetallum
阳光化合物粒,gt.metaitem.01.9318,7665,9318,1xMetallum
铱锇合金粒,gt.metaitem.01.9317,7665,9317,1xMetallum
钨钢粒,gt.metaitem.01.9316,7665,9316,1xMetallum
电池合金粒,gt.metaitem.01.9315,7665,9315,1xMetallum
焊锡粒,gt.metaitem.01.9314,7665,9314,1xMetallum
镁铝合金粒,gt.metaitem.01.9313,7665,9313,1xMetallum
坎塔尔合金粒,gt.metaitem.01.9312,7665,9312,1xMetallum
镍铬合金粒,gt.metaitem.01.9311,7665,9311,1xMetallum
致密海晶硅岩板,gt.metaitem.01.22163,7665,22163,1xFabrico
蓝色合金粒,gt.metaitem.01.9309,7665,9309,1xMetallum
红色合金粒,gt.metaitem.01.9308,7665,9308,1xMetallum
生铁粒,gt.metaitem.01.9307,7665,9307,1xMetallum
不锈钢粒,gt.metaitem.01.9306,7665,9306,1xMetallum
钢粒,gt.metaitem.01.9305,7665,9305,1xMetallum
致密超然恒坚钢板,gt.metaitem.01.22157,7665,22157,1xFabrico
致密热超然恒坚钢板,gt.metaitem.01.22156,7665,22156,1xFabrico
殷钢粒,gt.metaitem.01.9302,7665,9302,1xMetallum
致密原初恒坚钢板,gt.metaitem.01.22154,7665,22154,1xFabrico
致密热原初恒坚钢板,gt.metaitem.01.22153,7665,22153,1xFabrico
致密创律合金板,gt.metaitem.01.22149,7665,22149,1xFabrico;1xSensus
致密灿茶合金板,gt.metaitem.01.22148,7665,22148,1xFabrico;1xSensus
致密六相铜板,gt.metaitem.01.22147,7665,22147,1xFabrico;1xIter
致密磁物质板,gt.metaitem.01.22143,7665,22143,1xFabrico;1xAqua
致密永恒板,gt.metaitem.01.22141,7665,22141,1xFabrico;1xAqua
致密宇宙素板,gt.metaitem.01.22139,7665,22139,1xFabrico;1xAqua
致密UMV超导粗胚板,gt.metaitem.01.22134,7665,22134,1xFabrico;40xElectrum
致密下界合金板,gt.metaitem.01.22132,7665,22132,1xFabrico
致密UIV超导粗胚板,gt.metaitem.01.22131,7665,22131,1xFabrico;34xElectrum
致密中子板,gt.metaitem.01.22129,7665,22129,1xFabrico;4xMetallum;3xVitreus;2xAlienis
致密地狱金属板,gt.metaitem.01.22125,7665,22125,1xFabrico
致密谐镃板,gt.metaitem.01.22112,7665,22112,1xFabrico;4xMagneto;1xElectrum
致密纯镃板,gt.metaitem.01.22111,7665,22111,1xFabrico;2xMagneto;2xElectrum
致密镅板,gt.metaitem.01.22103,7665,22103,1xFabrico;2xMetallum;1xRadio
致密钚-241板,gt.metaitem.01.22101,7665,22101,1xFabrico;2xMetallum;3xRadio
致密钚-239板,gt.metaitem.01.22100,7665,22100,1xFabrico;2xMetallum;2xRadio
致密铀-238板,gt.metaitem.01.22098,7665,22098,1xFabrico;2xMetallum;1xRadio
致密铀-235板,gt.metaitem.01.22097,7665,22097,1xFabrico;2xMetallum;2xRadio
致密钍板,gt.metaitem.01.22096,7665,22096,1xFabrico;2xMetallum;1xRadio
致密铋板,gt.metaitem.01.22090,7665,22090,1xFabrico;2xMetallum;1xInstrumentum
致密铅板,gt.metaitem.01.22089,7665,22089,1xFabrico;2xMetallum;1xOrdo
致密金板,gt.metaitem.01.22086,7665,22086,1xFabrico;2xMetallum;2xLucrum
致密铂板,gt.metaitem.01.22085,7665,22085,1xFabrico;2xMetallum;1xNebrisum
致密铱板,gt.metaitem.01.22084,7665,22084,1xFabrico;2xMetallum;1xMachina
致密锇板,gt.metaitem.01.22083,7665,22083,1xFabrico;2xMetallum;1xMachina;1xNebrisum
致密钨板,gt.metaitem.01.22081,7665,22081,1xFabrico;3xMetallum;1xTutamen
致密钽板,gt.metaitem.01.22080,7665,22080,1xFabrico;2xMetallum;1xVinculum
致密镥板,gt.metaitem.01.22078,7665,22078,1xFabrico;2xMetallum;1xRadio
致密镱板,gt.metaitem.01.22077,7665,22077,1xFabrico;2xMetallum;1xRadio
致密铥板,gt.metaitem.01.22076,7665,22076,1xFabrico;2xMetallum;1xRadio
致密铒板,gt.metaitem.01.22075,7665,22075,1xFabrico;2xMetallum;1xRadio
致密钬板,gt.metaitem.01.22074,7665,22074,1xFabrico;2xMetallum;1xRadio
致密镝板,gt.metaitem.01.22073,7665,22073,1xFabrico;3xMetallum
致密铽板,gt.metaitem.01.22072,7665,22072,1xFabrico;2xMetallum;1xRadio
致密钆板,gt.metaitem.01.22071,7665,22071,1xFabrico;2xMetallum;1xRadio
致密铕板,gt.metaitem.01.22070,7665,22070,1xFabrico;2xMetallum;1xRadio
致密钐板,gt.metaitem.01.22069,7665,22069,1xFabrico;2xMetallum;1xRadio;10xMagneto
致密钷板,gt.metaitem.01.22068,7665,22068,1xFabrico;2xMetallum;1xRadio
致密钕板,gt.metaitem.01.22067,7665,22067,1xFabrico;2xMetallum;2xMagneto
致密镨板,gt.metaitem.01.22066,7665,22066,1xFabrico;2xMetallum;1xRadio
致密铈板,gt.metaitem.01.22065,7665,22065,1xFabrico;2xMetallum;1xRadio
致密镧板,gt.metaitem.01.22064,7665,22064,1xFabrico;2xMetallum;1xRadio
致密钡板,gt.metaitem.01.22063,7665,22063,1xFabrico;3xVinculum
致密铯板,gt.metaitem.01.22062,7665,22062,1xFabrico;2xMetallum;1xRadio
致密碲板,gt.metaitem.01.22059,7665,22059,1xFabrico;2xMetallum;1xRadio
致密锑板,gt.metaitem.01.22058,7665,22058,1xFabrico;2xMetallum;1xAqua
致密锡板,gt.metaitem.01.22057,7665,22057,1xFabrico;2xMetallum;1xVitreus
致密铟板,gt.metaitem.01.22056,7665,22056,1xFabrico;2xMetallum;1xRadio
致密银板,gt.metaitem.01.22054,7665,22054,1xFabrico;2xMetallum;1xLucrum
致密钯板,gt.metaitem.01.22052,7665,22052,1xFabrico;3xMetallum
致密钼板,gt.metaitem.01.22048,7665,22048,1xFabrico;2xMetallum;1xInstrumentum
致密铌板,gt.metaitem.01.22047,7665,22047,1xFabrico;2xMetallum;1xElectrum
致密钇板,gt.metaitem.01.22045,7665,22045,1xFabrico;2xMetallum;1xRadio
致密锶板,gt.metaitem.01.22044,7665,22044,1xFabrico;2xMetallum;1xStrontio
中立合金粒,gt.metaitem.01.9190,7665,9190,1xMetallum
静寂合金粒,gt.metaitem.01.9189,7665,9189,1xMetallum
致密砷板,gt.metaitem.01.22039,7665,22039,1xFabrico;3xVenenum
致密镓板,gt.metaitem.01.22037,7665,22037,1xFabrico;2xMetallum;1xElectrum
致密锌板,gt.metaitem.01.22036,7665,22036,1xFabrico;2xMetallum;1xSano
致密铜板,gt.metaitem.01.22035,7665,22035,1xFabrico;2xMetallum;1xPermutatio
致密镍板,gt.metaitem.01.22034,7665,22034,1xFabrico;2xMetallum;1xIgnis
致密钴板,gt.metaitem.01.22033,7665,22033,1xFabrico;2xMetallum;1xInstrumentum
致密铁板,gt.metaitem.01.22032,7665,22032,1xFabrico;3xMetallum
致密锰板,gt.metaitem.01.22031,7665,22031,1xFabrico;3xMetallum
致密铬板,gt.metaitem.01.22030,7665,22030,1xFabrico;2xMetallum;1xMachina
致密钒板,gt.metaitem.01.22029,7665,22029,1xFabrico;2xMetallum;1xRadio
致密钛板,gt.metaitem.01.22028,7665,22028,1xFabrico;2xMetallum;1xTutamen
致密钪板,gt.metaitem.01.22027,7665,22027,1xFabrico;2xMetallum;1xRadio
致密钾板,gt.metaitem.01.22025,7665,22025,1xFabrico;1xVitreus;1xPotentia
致密生硅板,gt.metaitem.01.22020,7665,22020,1xFabrico;2xMetallum;1xTenebrae
致密铝板,gt.metaitem.01.22019,7665,22019,1xFabrico;2xMetallum;1xVolatus
致密镁板,gt.metaitem.01.22018,7665,22018,1xFabrico;2xMetallum;1xSano
海晶硅岩粒,gt.metaitem.01.9163,7665,9163,1xMetallum
致密碳板,gt.metaitem.01.22010,7665,22010,1xFabrico;1xVitreus;1xIgnis
致密铍板,gt.metaitem.01.22008,7665,22008,1xFabrico;2xMetallum;1xLucrum
致密锂板,gt.metaitem.01.22006,7665,22006,1xFabrico;1xVitreus;2xPotentia
创律合金粒,gt.metaitem.01.9149,7665,9149,1xMetallum
灿茶合金粒,gt.metaitem.01.9148,7665,9148,1xMetallum
六相铜粒,gt.metaitem.01.9147,7665,9147,1xMetallum
磁物质粒,gt.metaitem.01.9143,7665,9143,1xMetallum
永恒粒,gt.metaitem.01.9141,7665,9141,1xMetallum
宇宙素粒,gt.metaitem.01.9139,7665,9139,1xMetallum
UMV超导粗胚粒,gt.metaitem.01.9134,7665,9134,1xMetallum
UIV超导粗胚粒,gt.metaitem.01.9131,7665,9131,1xMetallum
中子粒,gt.metaitem.01.9129,7665,9129,1xMetallum
粉碎的方钠石矿石,gt.metaitem.01.5525,7665,5525,1xPerfodio
粉碎的红石榴石矿石,gt.metaitem.01.5527,7665,5527,1xPerfodio;3xVitreus
谐镃粒,gt.metaitem.01.9112,7665,9112,1xMetallum
纯镃粒,gt.metaitem.01.9111,7665,9111,1xMetallum
镅粒,gt.metaitem.01.9103,7665,9103,1xMetallum
钚-241粒,gt.metaitem.01.9101,7665,9101,1xMetallum
钚-239粒,gt.metaitem.01.9100,7665,9100,1xMetallum
铀-238粒,gt.metaitem.01.9098,7665,9098,1xMetallum
铀-235粒,gt.metaitem.01.9097,7665,9097,1xMetallum
钍粒,gt.metaitem.01.9096,7665,9096,1xMetallum
铋粒,gt.metaitem.01.9090,7665,9090,1xMetallum
铅粒,gt.metaitem.01.9089,7665,9089,1xMetallum
铂粒,gt.metaitem.01.9085,7665,9085,1xMetallum
铱粒,gt.metaitem.01.9084,7665,9084,1xMetallum
锇粒,gt.metaitem.01.9083,7665,9083,1xMetallum
钨粒,gt.metaitem.01.9081,7665,9081,1xMetallum
钽粒,gt.metaitem.01.9080,7665,9080,1xMetallum
镥粒,gt.metaitem.01.9078,7665,9078,1xMetallum
镱粒,gt.metaitem.01.9077,7665,9077,1xMetallum
铥粒,gt.metaitem.01.9076,7665,9076,1xMetallum
铒粒,gt.metaitem.01.9075,7665,9075,1xMetallum
钬粒,gt.metaitem.01.9074,7665,9074,1xMetallum
镝粒,gt.metaitem.01.9073,7665,9073,1xMetallum
铽粒,gt.metaitem.01.9072,7665,9072,1xMetallum
钆粒,gt.metaitem.01.9071,7665,9071,1xMetallum
铕粒,gt.metaitem.01.9070,7665,9070,1xMetallum
钐粒,gt.metaitem.01.9069,7665,9069,1xMetallum
钷粒,gt.metaitem.01.9068,7665,9068,1xMetallum
钕粒,gt.metaitem.01.9067,7665,9067,1xMetallum
镨粒,gt.metaitem.01.9066,7665,9066,1xMetallum
铈粒,gt.metaitem.01.9065,7665,9065,1xMetallum
镧粒,gt.metaitem.01.9064,7665,9064,1xMetallum
钡粒,gt.metaitem.01.9063,7665,9063,1xMetallum
铯粒,gt.metaitem.01.9062,7665,9062,1xMetallum
碲粒,gt.metaitem.01.9059,7665,9059,1xMetallum
锑粒,gt.metaitem.01.9058,7665,9058,1xMetallum
锡粒,gt.metaitem.01.9057,7665,9057,1xMetallum
铟粒,gt.metaitem.01.9056,7665,9056,1xMetallum
银粒,gt.metaitem.01.9054,7665,9054,1xMetallum
钯粒,gt.metaitem.01.9052,7665,9052,1xMetallum
钼粒,gt.metaitem.01.9048,7665,9048,1xMetallum
铌粒,gt.metaitem.01.9047,7665,9047,1xMetallum
钇粒,gt.metaitem.01.9045,7665,9045,1xMetallum
锶粒,gt.metaitem.01.9044,7665,9044,1xMetallum
铷粒,gt.metaitem.01.9043,7665,9043,1xMetallum
砷粒,gt.metaitem.01.9039,7665,9039,1xMetallum
镓粒,gt.metaitem.01.9037,7665,9037,1xMetallum
锌粒,gt.metaitem.01.9036,7665,9036,1xMetallum
铜粒,gt.metaitem.01.9035,7665,9035,1xMetallum
镍粒,gt.metaitem.01.9034,7665,9034,1xMetallum
钴粒,gt.metaitem.01.9033,7665,9033,1xMetallum
铁粒,gt.metaitem.01.9032,7665,9032,1xMetallum
锰粒,gt.metaitem.01.9031,7665,9031,1xMetallum
铬粒,gt.metaitem.01.9030,7665,9030,1xMetallum
钒粒,gt.metaitem.01.9029,7665,9029,1xMetallum
钛粒,gt.metaitem.01.9028,7665,9028,1xMetallum
钪粒,gt.metaitem.01.9027,7665,9027,1xMetallum
厚卡纸,gt.metaitem.01.21879,7665,21879,1xFabrico;1xCognitio
钾粒,gt.metaitem.01.9025,7665,9025,1xMetallum
五重中立合金板,gt.metaitem.01.21190,7665,21190,1xFabrico
生硅粒,gt.metaitem.01.9020,7665,9020,1xMetallum
铝粒,gt.metaitem.01.9019,7665,9019,1xMetallum
镁粒,gt.metaitem.01.9018,7665,9018,1xMetallum
五重三元金属板,gt.metaitem.01.21868,7665,21868,1xFabrico
碳粒,gt.metaitem.01.9010,7665,9010,1xMetallum
铍粒,gt.metaitem.01.9008,7665,9008,1xMetallum
锂粒,gt.metaitem.01.9006,7665,9006,1xMetallum
五重太阳能级硅（多晶硅）板,gt.metaitem.01.21856,7665,21856,1xFabrico;4xMetallum;2xTenebrae
五重凯芙拉板,gt.metaitem.01.21765,7665,21765,1xFabrico
玻璃晶体,gt.metaitem.01.8890,7665,8890,3xVitreus
五重聚苯并咪唑（PBI）片,gt.metaitem.01.21599,7665,21599,1xFabrico;2xOrdo;1xVolatus
双锂,gt.metaitem.01.8515,7665,8515,1xVitreus
五重高速钢-S板,gt.metaitem.01.21374,7665,21374,1xFabrico
五重深铅板,gt.metaitem.01.21390,7665,21390,1xFabrico
五重聚四氟乙烯（PTFE）片,gt.metaitem.01.21473,7665,21473,1xFabrico;2xMotus
五重聚己内酰胺（PCL）片,gt.metaitem.01.21472,7665,21472,1xFabrico;2xMotus
水之魔晶之碎片,gt.metaitem.01.8543,7665,8543,1xVitreus;1xPraecantatio;2xAqua
五重无尽催化剂板,gt.metaitem.01.21394,7665,21394,1xFabrico
五重无尽板,gt.metaitem.01.21397,7665,21397,1xFabrico
五重旋律合金板,gt.metaitem.01.21404,7665,21404,1xFabrico
五重晶化粉红史莱姆板,gt.metaitem.01.21406,7665,21406,1xFabrico
灿茶合金板,gt.metaitem.01.17148,7665,17148,1xFabrico;1xSensus
创律合金板,gt.metaitem.01.17149,7665,17149,1xFabrico;1xSensus
洁净琥珀金粉,gt.metaitem.01.4303,7665,4303,1xPerditio
秩序魔晶之碎片,gt.metaitem.01.8545,7665,8545,1xVitreus;1xPraecantatio;2xOrdo
混沌魔晶之碎片,gt.metaitem.01.8544,7665,8544,1xVitreus;1xPraecantatio;2xPerditio
超然恒坚钢板,gt.metaitem.01.17157,7665,17157,1xFabrico
地之魔晶之碎片,gt.metaitem.01.8542,7665,8542,1xVitreus;1xPraecantatio;2xTerra
火之魔晶之碎片,gt.metaitem.01.8541,7665,8541,1xVitreus;1xPraecantatio;2xIgnis
风之魔晶之碎片,gt.metaitem.01.8540,7665,8540,1xVitreus;1xPraecantatio;2xAer
五重硬铝板,gt.metaitem.01.21392,7665,21392,1xFabrico
褐煤,gt.metaitem.01.8538,7665,8538,1xVitreus
玉,gt.metaitem.01.8537,7665,8537,4xVitreus;6xLucrum
五重木卫四冰板,gt.metaitem.01.21389,7665,21389,1xFabrico
五重黑钚板,gt.metaitem.01.21388,7665,21388,1xFabrico
磷酸三钙,gt.metaitem.01.8534,7665,8534,1xVitreus
钾硝石,gt.metaitem.01.8531,7665,8531,1xVitreus
磷灰石,gt.metaitem.01.8530,7665,8530,1xVitreus;2xMessis
温特姆,gt.metaitem.01.8529,7665,8529,3xVitreus;1xPraecantatio
黄石榴石,gt.metaitem.01.8528,7665,8528,4xVitreus
红石榴石,gt.metaitem.01.8527,7665,8527,4xVitreus
方钠石,gt.metaitem.01.8525,7665,8525,1xSensus
蓝金石,gt.metaitem.01.8524,7665,8524,1xSensus
石英岩,gt.metaitem.01.8523,7665,8523,1xVitreus
力量,gt.metaitem.01.8521,7665,8521,1xVitreus;5xPotentia
独居石,gt.metaitem.01.8520,7665,8520,1xVitreus
力场宝石,gt.metaitem.01.8519,7665,8519,1xVitreus;2xPotentia
力之宝石,gt.metaitem.01.8518,7665,8518,1xVitreus;2xPotentia
赛特斯石英,gt.metaitem.01.8516,7665,8516,2xVitreus
洁净暗影铁粉,gt.metaitem.01.4336,7665,4336,1xPerditio
琥珀,gt.metaitem.01.8514,7665,8514,2xVinculum;2xVitreus
蓝黄玉,gt.metaitem.01.8513,7665,8513,5xVitreus;6xLucrum
尖晶石,gt.metaitem.01.8512,7665,8512,3xVitreus;2xLucrum
碧玉,gt.metaitem.01.8511,7665,8511,3xVitreus;4xLucrum
蛋白石,gt.metaitem.01.8510,7665,8510,4xVitreus;5xLucrum
紫水晶,gt.metaitem.01.8509,7665,8509,5xVitreus;6xLucrum
坦桑石,gt.metaitem.01.8508,7665,8508,2xVitreus;2xLucrum
黄玉,gt.metaitem.01.8507,7665,8507,2xVitreus;2xLucrum
橄榄石,gt.metaitem.01.8505,7665,8505,3xVitreus;4xLucrum
绿色蓝宝石,gt.metaitem.01.8504,7665,8504,2xVitreus;2xLucrum
蓝宝石,gt.metaitem.01.8503,7665,8503,2xVitreus;2xLucrum
红宝石,gt.metaitem.01.8502,7665,8502,2xVitreus;2xLucrum
五重陨铁板,gt.metaitem.01.21340,7665,21340,1xFabrico;2xMetallum;1xMagneto
五重黑钢板,gt.metaitem.01.21334,7665,21334,1xFabrico
五重秘银板,gt.metaitem.01.21331,7665,21331,1xFabrico
五重神秘板,gt.metaitem.01.21330,7665,21330,1xFabrico;2xMetallum;1xPraecantatio
五重超能硅岩板,gt.metaitem.01.21327,7665,21327,1xFabrico;4xMetallum;3xRadio;3xNebrisum
五重硅岩板,gt.metaitem.01.21324,7665,21324,1xFabrico;3xMetallum;1xRadio;1xNebrisum
五重精金板,gt.metaitem.01.21319,7665,21319,1xFabrico
五重阳光化合物板,gt.metaitem.01.21318,7665,21318,1xFabrico
洁净深空秘银粉,gt.metaitem.01.4387,7665,4387,1xPerditio
五重钨钢板,gt.metaitem.01.21316,7665,21316,1xFabrico
五重不锈钢板,gt.metaitem.01.21306,7665,21306,1xFabrico
五重钢板,gt.metaitem.01.21305,7665,21305,1xFabrico;2xMetallum;1xOrdo
五重青铜板,gt.metaitem.01.21300,7665,21300,1xFabrico;2xMetallum;1xInstrumentum
四重奥利哈钢板,gt.metaitem.01.20393,7665,20393,1xFabrico;2xMetallum;2xLucrum;1xAlienis
四重无尽催化剂板,gt.metaitem.01.20394,7665,20394,1xFabrico
洁净神秘蓝金粉,gt.metaitem.01.4485,7665,4485,1xPerditio
四重神秘水晶板,gt.metaitem.01.20398,7665,20398,1xFabrico
洁净褐铜粉,gt.metaitem.01.4488,7665,4488,1xPerditio
洁净胶木粉,gt.metaitem.01.4489,7665,4489,1xPerditio
洁净钻石粉,gt.metaitem.01.4500,7665,4500,1xPerditio;3xVitreus;4xLucrum
