Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger,DisplayColumn,DisplayRow
ThaumicHorizons,飞檐走壁,spiderClimb,humanInfusion,,,0,0,3xHumanus;3xBestia;3xMotus;3xLimus,,,,19,3
ThaumicHorizons,碎片嬗变,shardTrans,,,,0,0,4xPermutatio;4xVitreus;2xIgnis;2xAqua;2xTerra;2xAer;2xOrdo;2xPerditio,,,,1,2
ThaumicHorizons,扭曲毒瘤,warpedTumor,humanInfusion,,,0,0,15xHumanus;12xVitium;9xAlienis;6xCorpus;3xPermutatio,,,,19,4
ThaumicHorizons,因果重组器,recombinator,planarTheory;PRIMPEARL,,,2,1,21xAuram;18xPermutatio;15xFabrico;12xPraecantatio;9xPotentia;6xSensus,,,,12,8
ThaumicHorizons,摄魂之脑,soulKnowledge,soulExtractor,,,1,1,4xSpiritus;4xSano;4xCognitio,,,,7,6
ThaumicHorizons,治愈之缸,healingVat,essentiaInjection;fleshLeather,,,0,0,2xVictus;4xSano;2xMachina;2xAqua,,,,8,0
ThaumicHorizons,自我转世,cloneSelf,nightmare;PRIMPEARL,,,3,2,4xSpiritus;4xVinculum;4xHumanus;4xSano,,,,15,4
ThaumicHorizons,常规注魔,generalInfusion,infusionVat,,,0,0,1xBestia,,,,12,-3
ThaumicHorizons,肉类复制,meatGrowth,alchIncubation,,,0,0,6xCorpus;4xVictus;4xBestia;4xFabrico,,,,4,0
ThaumicHorizons,虚空油灰,voidPutty,planarRift,,,0,0,3xPermutatio;3xFabrico;3xMetallum,,,,16,9
THAUMICINSURGENCE,[[時髦的]]小[[蠕蟲]],TI_DeliciousKromer,GOGGLES,,,0,0,1xLucrum;1xAlienis;1xTenebrae;1xPermutatio;1xVinculum,,,,0,3
THAUMICINSURGENCE,祛邪肥皂α,TI_SanitizingSoapAlpha,SANESOAP,,,0,0,1xSano;1xOrdo,,,,2,2
THAUMICINSURGENCE,狂人透镜,TI_ThaumicInterfacer,INFUSION,,,0,0,1xIgnis;1xInstrumentum,,,,-5,5
THAUMICINSURGENCE,注魔截流者,TI_InfusionIntercepter,INFUSION,,,2,2,1xPraecantatio;1xFames;1xInstrumentum;1xVinculum;1xMachina;1xPermutatio,,,,0,0
THAUMICINSURGENCE,愤怒之皂,TI_SanitizingSoapBeta,TI_SanitizingSoapAlpha,,,0,0,1xAlienis;1xPermutatio;1xSano,,,,-2,2
THAUMIC_MACHINA_CAT,认识,@CRIMSON_REALISATION,@CRIMSON_ASTRONOMY,@AURA_FIELD,,0,0,3xAlienis;12xAuram;6xTenebrae;9xPraecantatio;15xPotentia,,,,1,8
THAUMIC_MACHINA_CAT,"魔子,以及它是如何运作的",@VIS_CHARGE,@VIS_STUDIES,,,0,0,3xAlienis;12xAuram;6xPotentia;9xPerditio;15xPraecantatio,,,,-5,1
THAUMIC_MACHINA_CAT,法杖强化基础,@WAND_AUGMENTATION,@WAND_STUDIES;MIRROR,INFUSION,,0,0,3xInstrumentum;6xPraecantatio;9xOrdo;12xMachina;15xPerditio,,,,-9,-5
THAUMIC_MACHINA_CAT,灵气场,@AURA_FIELD,@NODAL_STUDIES;@VIS_STUDIES,,,0,0,3xAlienis;12xAuram;6xPotentia;9xVacuos;15xPraecantatio,,,,-4,6
THAUMIC_MACHINA_CAT,法杖强化: 魔子缓存,@WAND_AUGMENTATION_CHARGE_BUFFER,@WAND_AUGMENTATION,,,0,0,3xInstrumentum;6xPraecantatio;12xPotentia;9xVacuos;15xTenebrae;18xAlienis,,,,-10,-7
THAUMIC_MACHINA_CAT,法杖强化: Vis隧道,@WAND_AUGMENTATION_VIS_CHANNEL,@WAND_AUGMENTATION,,,0,0,3xInstrumentum;6xPraecantatio;9xAqua;12xTenebrae;15xAlienis,,,,-8,-7
THAUMIC_MACHINA_CAT,法杖强化: 接触放能,@WAND_AUGMENTATION_CONTACT_DISCHARGE,@WAND_AUGMENTATION,@CRIMSON_WAND_AUGMENTATION,,3,2,3xInstrumentum;6xPraecantatio;12xPotentia;15xTenebrae;18xAlienis;21xTelum,,,,-7,-6
THAUMIC_MACHINA_CAT,血腥神秘学,@CRIMSON_THAUMATURGY,@CRIMSON_PHILOSOPHY,,,0,0,3xAlienis;12xInstrumentum;6xTenebrae;9xPraecantatio;15xOrdo,,,,5,3
THAUMIC_MACHINA_CAT,血腥天文学,@CRIMSON_ASTRONOMY,@CRIMSON_PHILOSOPHY,,,0,0,3xAlienis;12xAuram;6xTenebrae;9xVacuos;15xPraecantatio,,,,3,7
THAUMIC_MACHINA_CAT,Vis研究,@VIS_STUDIES,@VIS,,,0,0,3xAlienis;12xAuram;6xCognitio;9xPotentia;15xPraecantatio,,,,-3,2
THAUMIC_MACHINA_CAT,法杖研究,@WAND_STUDIES,,@VIS_CHARGE,,0,0,3xPerditio;9xAuram;15xCognitio;12xOrdo;6xInstrumentum,,,,-7,-2
THAUMIC_MACHINA_CAT,天体场,@CRIMSON_CELESTIAL_FIELD,@CRIMSON_REALISATION,,,0,0,3xAlienis;12xAuram;6xTenebrae;9xPraecantatio;15xOrdo;18xVacuos,,,,0,6
THAUMIC_MACHINA_CAT,灵气和节点,@TMNODES,,,,0,0,<empty>,,,,0,4
THAUMIC_MACHINA_CAT,血腥教徒们的哲学,@CRIMSON_PHILOSOPHY,,,,0,0,<empty>,,,,4,5
THAUMIC_MACHINA_CAT,节点学研究,@NODAL_STUDIES,@TMNODES,,,0,0,3xAlienis;12xAuram;15xCognitio;15xPraecantatio,,,,-2,5
THAUMIC_MACHINA_CAT,概念,@INFORMATION_CONCEPTS,,,,0,0,<empty>,,,,0,0
THAUMIC_MACHINA_CAT,血腥法杖强化,@CRIMSON_WAND_AUGMENTATION,@CRIMSON_THAUMATURGY,@WAND_AUGMENTATION,,0,0,3xAlienis;6xTenebrae;12xInstrumentum;9xPraecantatio;15xOrdo;18xMachina;21xCognitio,,,,7,2
THAUMIC_MACHINA_CAT,Vis,@VIS,@TMNODES,,,0,0,3xAlienis;9xAuram;6xPraecantatio,,,,-1,1
WT_Category,腐化梅,warptheory.something,warptheory.paper,,,2,1,12xAlienis;12xBestia;9xPermutatio;6xVictus;3xCorpus,,,Alienis;Corpus;Permutatio,2,0
WT_Category,污秽泪水,PURETEARMINOR,ELDRITCHMINOR;warptheory.paper,,,0,0,6xAlienis;6xPraecantatio;4xPermutatio;3xSano;2xTerra,,,,-1,-2
WT_Category,纯净泪水,PURETEAR,ELDRITCHMAJOR;warptheory.paper;ICHORIUM,,,0,0,12xAlienis;12xPraecantatio;9xPermutatio;6xSano;3xTerra,,,,-4,-1
WT_Category,净化护身符,warptheory.amulet,PURETEAR,,,0,0,15xAlienis;15xAuram;12xPotentia;9xPraecantatio;6xPermutatio;3xTerra,,,,-4,-3
WT_Category,极乐遗忘药水,warptheory.oblivionpotion,,,,0,0,3xCognitio;3xSano,,,,-2,-1
WT_Category,便携式沐浴器,warptheory.portableshower,PURETEAR,,,0,0,5xAequalitas;5xPrimordium;32xPotentia;20xPraecantatio;32xAqua;32xAer,,,,-2,-4
WT_Category,奥术石蕊试纸,warptheory.paper,RESEARCHER2,,,0,0,6xAlienis;6xPraecantatio;9xOrdo;3xAqua;3xTerra,,,Alienis;Praecantatio;Sensus,-2,0
WITCHGADG,附魔:背刺,ENCH_BACKSTAB,ENCH_STEALTH,,,1,1,2xPraecantatio;4xTelum;4xTenebrae,,,,-7,4
WITCHGADG,乌鸦斗篷,CLOAK_RAVEN,CLOAK,,,0,0,4xPannus;4xAer;4xVolatus;2xIter,,,,4,-5
WITCHGADG,元始护甲,PRIMORDIALARMOR,PRIMORDIALGEARSET;ARMORFORTRESS,,,13,12,1xTutamen;1xPraecantatio;1xAer;1xIgnis;1xAqua;1xTerra;1xOrdo;1xPerditio,,,,2,7
WITCHGADG,附魔:潜行,ENCH_STEALTH,WG.INFUSIONENCHANTMENT,,,1,1,2xPraecantatio;4xMotus;4xTenebrae,,,,-6,4
WITCHGADG,魔力布匹,WG.ENCHFABRIC,,,,0,0,<empty>,,,,2,-4
WITCHGADG,附魔:幻影,ENCH_INVISIBLEGEAR,WG.INFUSIONENCHANTMENT,,,0,0,2xPraecantatio;4xVitreus;4xTenebrae,,,,-5,5
WITCHGADG,奥术计算器,CALCULATOR,INFUSION,,,0,0,1xInstrumentum;1xCognitio;1xMachina,,,,5,5
WITCHGADG,金属晶簇化,WG.PUREIRON,WGPOTIONS,,,0,0,<empty>,,,,-5,0
WITCHGADG,元始启示录,PRIMORDIALGEARSET,VOIDMETAL;WG.PRIMPEARL,,,0,0,1xPraecantatio;1xPotentia;1xAer;1xIgnis;1xAqua;1xTerra;1xOrdo;1xPerditio,,,,0,6
WITCHGADG,末影口袋,ENDERBAG,BAGOFTRICKS;INFUSION;WGPOTIONS,,,8,7,2xPannus;3xAlienis;3xVacuos,1xtile.enderChest@32767,,Alienis,2,0
WITCHGADG,注魔法附魔,WG.INFUSIONENCHANTMENT,WGPOTIONS,,,0,0,<empty>,,,,-4,3
WITCHGADG,奇术斗篷,CLOAK_STORAGE,CLOAK,BAGOFTRICKS,,0,0,4xPannus;6xVacuos;4xFames,,,,6,-4
WITCHGADG,群系核心:魔法森林,TERRAFORMFOCUS_MAGIC,TERRAFORMFOCUS_JUNGLE,,,0,0,8xSano;4xPraecantatio;2xPermutatio;1xPotentia,,,,-1,-10
WITCHGADG,饕餮口袋,HUNGERBAG,BAGOFTRICKS;HUNGRYCHEST,,,1,1,2xPannus;3xFames;3xVacuos,,,,5,0
WITCHGADG,炼金转变,ALCHEMICALTRANSMOGRIFY,WG.ALCHEMICALMANUFACTURE,,,0,0,4xHerba;2xVictus;2xAqua,,,,-7,-3
WITCHGADG,宝石雕琢,GEMCUTTING,,,,0,0,1xVitreus;1xOrdo;1xPraecantatio;1xFabrico,,,,6,3
WITCHGADG,虚空口袋,VOIDBAG,BAGOFTRICKS;WG.ELDRITCHMINOR,,,2,2,2xPannus;3xVacuos;5xPerditio;3xAlienis,,,,2,2
WITCHGADG,群系核心:蘑菇岛,TERRAFORMFOCUS_MUSHROOM,TERRAFORMER,,,0,0,8xHerba;4xTerra;2xPermutatio;1xPotentia,,,,1,-9
WITCHGADG,群系核心:平原,TERRAFORMFOCUS_PLAINS,TERRAFORMER,,,0,0,8xHerba;4xOrdo;2xPermutatio;1xPotentia,,,,-2,-6
WITCHGADG,群系核心:冰原,TERRAFORMFOCUS_COLDTAIGA,TERRAFORMER,,,0,0,8xGelum;4xOrdo;2xPermutatio;1xPotentia,,,,-2,-7
WITCHGADG,元始珍珠,PRIMORDRIALPEARL,,PRIMPEARL;ICHORIUM,,10,10,27xAuram;24xPraecantatio;21xVitium;18xOrdo;15xPerditio;12xAer;9xIgnis;6xTerra;3xAqua,,,,-1,3
WITCHGADG,虚无砖块,ETHEREALWALL,WG.ARCANESTONE,,,2,1,2xAlienis;2xMachina;4xTerra;7xMotus;4xVinculum,,,,-6,-6
WITCHGADG,群系核心:河流,TERRAFORMFOCUS_RIVER,TERRAFORMER,,,0,0,8xAqua;4xPraecantatio;2xPermutatio;1xPotentia,,,,2,-6
WITCHGADG,附魔:解缚,ENCH_RIDEPROTECT,WG.INFUSIONENCHANTMENT,,,0,0,2xPraecantatio;4xVinculum;4xTutamen,,,,-4,5
WITCHGADG,奥术群系转化器,TERRAFORMER,WG.CENTRIFUGE,,,5,5,64xTerra;14xPermutatio;7xPotentia;8xOrdo;16xPerditio;24xPerfodio;12xGelum;9xIgnis;8xAuram,,,,0,-7
WITCHGADG,邪术揭谛,WG.ELDRITCHMINOR,WGPOTIONS,,,0,0,<empty>,,,,1,3
WITCHGADG,群系核心：腐化之地,TERRAFORMFOCUS_TAINT,TERRAFORMER;BOTTLETAINT,,,2,1,8xVitium;4xPraecantatio;2xPermutatio;1xPotentia,,,,2,-8
WITCHGADG,源质之镜,WG.MIRRORESSENTIA,WGPOTIONS,,,0,0,<empty>,,,,-3,4
WITCHGADG,神秘造石机,STONEEXTRUDER,WG.ARCANESTONE;THAUMIUM,,,1,1,1xTerra;7xMachina;12xInstrumentum,,,,-4,-6
WITCHGADG,晶簇化:朱砂,PURECINNABAR,WG.PUREIRON,,,0,0,5xMetallum;1xOrdo;1xVenenum,,,,-6,1
WITCHGADG,群系核心:雨林,TERRAFORMFOCUS_JUNGLE,TERRAFORMER,,,0,0,8xArbor;4xHerba;2xPermutatio;1xPotentia,,,,-1,-9
WITCHGADG,群系核心:末地,TERRAFORMFOCUS_END,TERRAFORMER,,,2,1,8xAlienis;4xPraecantatio;2xPermutatio;1xPotentia,,,,2,-7
WITCHGADG,元始武器,PRIMORDIALWEAPONRY,PRIMORDIALGEARSET,,,13,12,1xPerditio;1xTelum;1xInstrumentum;1xAer;1xIgnis;1xAqua;2xPraecantatio;1xTerra;1xOrdo,,,,-2,7
WITCHGADG,元始珍珠,WG.PRIMPEARL,,,,0,0,<empty>,,,,0,4
WITCHGADG,玫瑰藤,ROSEVINE,WG.ALCHEMICALMANUFACTURE,,,0,0,2xHerba;3xAer;2xPerditio;4xTelum;8xMessis,,,,-7,-4
WITCHGADG,通用炼金:嬗变,METALLURGICPERFECTION_TRANSMUTATION,WG.TRANSIRON;TRANSGOLD;TRANSCOPPER;TRANSTIN;TRANSSILVER;TRANSLEAD,,,5,5,20xMetallum;10xOrdo;10xInstrumentum;10xPraecantatio;5xCognitio;20xPermutatio;4xLucrum;8xNebrisum,,,,-7,-1
WITCHGADG,生长之石,AGEINGSTONE,WG.ARCANESTONE;MB_EssenceTime,,,1,1,3xVictus;3xMachina;6xTerra;3xTempus,,,,-5,-6
WITCHGADG,源质罐子和标签,WG.JARLABEL,WGPOTIONS,,,0,0,<empty>,,,,-3,-4
WITCHGADG,附魔: 灵魂绑定,ENCH_SOULBOUND,WG.INFUSIONENCHANTMENT,,,0,0,4xPraecantatio;2xAlienis;2xSpiritus,,,,-6,2
WITCHGADG,秘法布匹,ADVANCEDROBES,WG.ENCHFABRIC;SPINNINGWHEEL,,,0,0,3xPannus;4xPraecantatio;1xVitium,,,,2,-2
WITCHGADG,群系核心:海洋,TERRAFORMFOCUS_OCEAN,TERRAFORMFOCUS_RIVER,,,0,0,8xAqua;4xPraecantatio;2xPermutatio;1xPotentia,,,,3,-6
WITCHGADG,奥术石材,WG.ARCANESTONE,WGPOTIONS,,,0,0,<empty>,,,,-4,-4
WITCHGADG,水晶容器,CRYSTALCAPSULE,GEMCUTTING,,,0,0,3xVitreus;2xOrdo;4xVacuos,,,,6,4
WITCHGADG,要素标记库,LABELLIB,WG.JARLABEL,,,0,0,4xSensus;4xCognitio;2xInstrumentum,,,,-3,-6
WITCHGADG,珍珠焕活,EMPOWERPEARL,WG.PRIMPEARL;WGPOTIONS,,,0,0,8xPraecantatio;4xVitreus;4xVacuos;4xPotentia,1xitem.WG_Material@12,,,0,2
WITCHGADG,源质泵,MIRRORPUMP,WG.MIRRORESSENTIA,,,0,0,12xInstrumentum;7xAqua;5xIter;4xLimus;4xPraecantatio;8xMachina,,,,-3,6
WITCHGADG,巫师装备,WGBAUBLES,THAUMIUM,,,2,2,1xPannus;1xPraecantatio;1xTutamen,,,,6,-1
WITCHGADG,纺织工艺,SPINNINGWHEEL,WGPOTIONS,,,0,0,15xPannus;5xPraecantatio;15xFabrico,,,,4,-1
WITCHGADG,幽灵斗篷,CLOAK_SPECTRAL,CLOAK,INFUSION,,0,0,4xPannus;2xIter;2xSpiritus;4xTenebrae,,,,6,-3
WITCHGADG,野狼斗篷,CLOAK_WOLF,CLOAK,,,0,0,4xPannus;4xBestia;4xFames,,,,5,-5
WITCHGADG,进阶笔与墨,ADVANCEDSCRIBINGTOOLS,,WGPOTIONS,,0,0,3xPraecantatio;2xLux;2xGula;3xCognitio,,,,6,5
WITCHGADG,附魔:揭示,ENCH_UNVEILING,WG.INFUSIONENCHANTMENT,,,0,0,2xPraecantatio;4xSensus;4xLux,,,,-6,3
WITCHGADG,群系核心:沙漠,TERRAFORMFOCUS_DESERT,TERRAFORMER,,,0,0,4xIgnis;8xPerditio;2xPermutatio;1xPotentia,,,,-2,-8
WITCHGADG,斗篷,CLOAK,ADVANCEDROBES,BAGOFTRICKS,,0,0,1xPannus;1xAer;1xTutamen;1xPraecantatio,,,,4,-3
WITCHGADG,奥法离心机,WG.CENTRIFUGE,WGPOTIONS,,,0,0,<empty>,,,,0,-5
WITCHGADG,净化浴盐,WG.BATHSALTS,WGPOTIONS,,,0,0,<empty>,,,,-5,-2
WITCHGADG,嬗变术:炼铁术,WG.TRANSIRON,WGPOTIONS,,,0,0,<empty>,,,,-5,-1
WITCHGADG,引路线卷,LABYRINTHSTRING,INFUSION,,,0,0,1xInstrumentum;1xCognitio;1xIter,,,,5,4
WITCHGADG,神秘造雪机,ICESOLIDIFIER,STONEEXTRUDER,,,2,1,1xGelum;1xMachina;1xInstrumentum,,,,-4,-8
WITCHGADG,卡玛短袍,CLOAKKAMA,WGBAUBLES;CLOAK,,,0,0,2xPannus;2xTutamen,,,,5,-2
WITCHGADG,状态效果,WGPOTIONS,,,,0,0,<empty>,,,,0,0
WITCHGADG,炼狱熔炉,WG.INFERNALFURNACE,WGPOTIONS,,,0,0,<empty>,,,,3,3
WITCHGADG,通用炼金:晶簇化,METALLURGICPERFECTION_CLUSTERS,WG.PUREIRON;PUREGOLD;PURECOPPER;PURETIN;PURESILVER;PURELEAD;PURECINNABAR,,,5,5,20xMetallum;10xOrdo;10xVitreus;20xPermutatio;10xPerfodio;5xCognitio;4xLucrum;8xNebrisum,,,,-7,0
WITCHGADG,群系核心:地狱,TERRAFORMFOCUS_HELL,TERRAFORMER,,,1,1,8xTenebrae;4xIgnis;2xPermutatio;1xPotentia,,,,0,-9
WITCHGADG,炼狱高炉,INFERNALBLASTFURNACE,WG.INFERNALFURNACE,,,2,1,2xIgnis;1xMetallum;1xFabrico;1xTenebrae;1xVitium,,,,3,5
WITCHGADG,神秘相机,SCANCAMERA,,,,0,0,1xSensus;1xCognitio;1xSpiritus;1xVitreus,,,,5,3
WITCHGADG,元始手套,PRIMORDIALGLOVE,VOIDMETAL;PRIMORDIALGEARSET;WG.PRIMPEARL,,,8,7,1xVitreus;1xPraecantatio;1xInstrumentum;1xAer;1xIgnis;1xAqua;1xTerra;1xOrdo;1xPerditio,,,,2,5
WITCHGADG,奇术口袋,BAGOFTRICKS,SPINNINGWHEEL,,,0,0,2xPannus;2xVacuos;2xFames,,,,3,0
WITCHGADG,炼金制造,WG.ALCHEMICALMANUFACTURE,WGPOTIONS,,,0,0,<empty>,,,,-5,-3
WITCHGADG,神秘桑拿炉,SAUNASTOVE,WG.BATHSALTS,,,0,0,3xAqua;3xIgnis;1xMachina;25xSano;7xOrdo;2xTempestas,,,,-7,-2
BLOODMAGIC,炼金术台,ALCHEMICCHEMSTRYSET,INFUSION;SACRIFICIALKNIFE,,,2,1,15xFabrico;12xIgnis;9xInstrumentum;6xPraecantatio;3xVictus,,,,4,-4
BLOODMAGIC,碎片集晶,CRYSTALCLUSTER,INFUSION;RUNEOFACCELERATION,,,3,2,21xVictus;18xSpiritus;15xAlienis;12xPotentia;9xPraecantatio;6xTenebrae;3xCognitio,,,,-10,0
BLOODMAGIC,卓越气血宝珠,TRANSCENDENTORB,ARCHMAGEORB,,,3,3,24xVitreus;21xPotentia;18xPraecantatio;15xCognitio;12xSano;9xAqua;6xInfernus;3xElectrum,,,,12,0
BLOODMAGIC,献祭符文,RUNESACRIFICE,INFUSION;SPEEDRUNE,,,0,0,15xFames;12xInfernus;9xPotentia;6xPraecantatio;3xTerra,,,,-4,0
BLOODMAGIC,符咒桌,SPELLTABLE,INFUSION;RITUALSTONE,,,2,2,18xTerra;15xIgnis;12xTenebrae;9xPraecantatio;6xAer;3xInfernus,,,,-4,-4
BLOODMAGIC,无序的催化剂,AMORPHICCATALYST,INFUSION;ALCHEMICCHEMSTRYSET,,,1,1,18xAqua;15xIgnis;12xTerra;9xAer;6xOrdo;3xPerditio,,,,6,-4
BLOODMAGIC,约束钥匙,KEYOFBINDING,SACRIFICIALKNIFE,,,0,0,15xVitreus;12xLucrum;9xMetallum;6xTerra;3xPraecantatio,,,,4,-2
BLOODMAGIC,生命注入器,LIFEINFUSER,BLOODALTAR;INFUSION,,,2,1,18xVictus;15xAlienis;12xPraecantatio;9xAuram;6xFames;3xTerra,,,,-2,2
BLOODMAGIC,水泳印记,SIGILOFSWIMMING,INFUSION;VOIDSIGIL,,,3,3,21xAer;18xAqua;15xVacuos;12xTerra;9xAuram;6xPraecantatio;3xMetallum,,,,-4,8
BLOODMAGIC,宝珠符文,RUNEOFTHEORB,INFUSION;RUNESACRIFICE,,,0,0,15xPotentia;12xVictus;9xMotus;6xLucrum;3xPraecantatio,,,,-6,-2
BLOODMAGIC,炼金工具,ALCHEMICTOOLS,ALCHEMICCALCINATOR,,,0,0,15xTerra;12xPraecantatio;9xInstrumentum;6xPotentia;3xAer,,,,-4,-12
BLOODMAGIC,超容符文,RUNEOFSUPERIORCAPACITY,INFUSION;RUNEOFARGUMENTEDCAPACITY,,,0,0,18xPotentia;15xAqua;12xCognitio;9xLucrum;6xPraecantatio;3xAlienis,,,,-8,-2
BLOODMAGIC,水之印记,WATERSIGIL,INFUSION;DIVINATIONSIGIL,,,1,1,15xAqua;12xTerra;9xInstrumentum;6xPraecantatio;3xMetallum,,,,0,4
BLOODMAGIC,法师气血宝珠,MAGICANORB,APPRENTICEORB,,,2,1,15xVitreus;12xPotentia;9xPraecantatio;6xCognitio;3xSano,,,,6,0
BLOODMAGIC,透明气血宝珠,TRANSPARENTORB,TRANSCENDENTORB,,,4,3,27xVitreus;24xPotentia;21xPraecantatio;18xCognitio;15xSano;12xAqua;9xInfernus;6xElectrum;3xAlienis,,,,14,0
BLOODMAGIC,丰收印记,HARVESTGODDESSSIGIL,INFUSION;SIGILOFENDERSEVERANCE,,,4,3,21xHerba;18xArbor;15xMeto;12xMessis;9xCognitio;6xPraecantatio;3xAlienis,,,,0,16
BLOODMAGIC,注血钻石块,BIDIAMONDBLOCK,INFUSION;AMORPHICCATALYST,,,2,1,18xAqua;24xIgnis;12xVictus;6xIra;3xPerditio,,,,8,-4
BLOODMAGIC,炼金煅烧炉,ALCHEMICCALCINATOR,ARCANEPEDESTALANDPLINTH,,,2,1,18xPraecantatio;15xVitreus;12xTerra;9xPerditio;6xAqua;3xIgnis,,,,-4,-8
BLOODMAGIC,转位符文,RUNEOFDISLOCATION,INFUSION;RUNESACRIFICE,,,0,0,18xAqua;15xPraecantatio;9xTerra;3xCognitio,,,,-6,2
BLOODMAGIC,绿丛印记,GREENGROW,INFUSION;DIVINATIONSIGIL,,,1,1,15xInstrumentum;12xTerra;9xHerba;6xArbor;3xVictus,,,,2,4
BLOODMAGIC,能量火箭筒 III,ENERGYBAZOOKAIII,INFUSION;ENERGYBAZOOKAII,,,10,10,27xPotentia;24xInstrumentum;21xTelum;18xTerminus;15xInfernus;12xSuperbia;9xFames;6xNebrisum;3xIra,,,,-16,0
BLOODMAGIC,增容符文,RUNEOFARGUMENTEDCAPACITY,INFUSION;RUNESACRIFICE,,,0,0,18xAqua;15xFames;12xLucrum;9xPraecantatio;6xTerra;3xVacuos,,,,-6,0
BLOODMAGIC,血腥灵宝块,ICHORIUMBLOCK,INFUSION;CRYSTALCLUSTER,,,2,1,21xVictus;18xFames;15xPraecantatio;12xInfernus;9xAlienis;6xSuperbia;3xTerra,,,,-10,2
BLOODMAGIC,熔岩晶体,BMLAVACRYSTAL,INFUSION;EMPTYCORE;LAVACRYSTAL;WARDEDARCANA,,,0,0,15xIgnis;12xInfernus;9xTerra;6xPraecantatio;3xAer,,,,0,-4
BLOODMAGIC,导师气血宝珠,MASTERORB,MAGICANORB,,,2,2,18xVitreus;15xPotentia;12xPraecantatio;9xCognitio;6xSano;3xAqua,,,,8,0
BLOODMAGIC,装甲抑制器,ARMORINHIBITOR,SOULARMORFORGE,,,0,0,15xMetallum;12xLucrum;9xSpiritus;6xAlienis;3xPraecantatio,,,,4,-8
BLOODMAGIC,增强集持印记,SIGILOFAUGMENTETHOLDING,INFUSION;SIGILOFHOLDING,,,2,2,21xVacuos;18xLucrum;15xCognitio;12xGula;9xSuperbia;6xLimus;3xPraecantatio,,,,4,8
BLOODMAGIC,压缩印记,SIGILOFCOMPRESSION,INFUSION;SIGILOFMAGNETISM,,,1,1,15xMetallum;12xPotentia;9xMachina;6xLucrum;3xSuperbia,,,,2,8
BLOODMAGIC,牺牲匕首,SACRIFICIALKNIFE,BLOODALTAR,,,0,0,15xTelum;12xLucrum;9xInstrumentum;6xFames;3xFabrico,,,,2,-2
BLOODMAGIC,空白核心,EMPTYCORE,INFUSION;BLOODALTAR,,,0,0,15xVitreus;12xTerra;9xLucrum;6xMetallum;3xPraecantatio,,,,0,-2
BLOODMAGIC,图符,GLYPHSTONE,INFUSION;SOULARMORFORGE,,,2,1,21xTerra;18xSuperbia;15xOrdo;12xCognitio;9xAuram;6xPraecantatio;3xAlienis,,,,2,-10
BLOODMAGIC,灵魂压缩器,SOULCOMPACTER,MASTERRITUALSTONE,,,2,1,18xSpiritus;15xPraecantatio;12xAlienis;9xLucrum;6xVacuos;3xCognitio,,,,0,-6
BLOODMAGIC,促进符文,RUNEOFACCELERATION,INFUSION;RUNEOFARGUMENTEDCAPACITY;RUNEOFDISLOCATION,,,0,0,21xPotentia;18xTempus;15xCognitio;12xAqua;9xMotus;6xPraecantatio;3xTerra,,,,-8,0
BLOODMAGIC,不完善的仪式石,IMPERFECTRITUALSTONE,BLOODALTAR,,,0,0,12xAuram;9xPraecantatio;6xTerra;3xTenebrae,,,,-2,-2
BLOODMAGIC,闪电印记,SIGILOFLIGHTNING,INFUSION;SIGILOFELEMENTALAFFINITY,,,6,6,24xTempestas;21xAer;18xAqua;15xTerra;12xPotentia;9xTenebrae;6xIra;3xElectrum,,,,2,14
BLOODMAGIC,占卜印记,DIVINATIONSIGIL,INFUSION;NITOR;BLOODALTAR,,,0,0,15xVitreus;12xTerra;9xInstrumentum;6xPraecantatio;3xMetallum,,,,0,2
BLOODMAGIC,快反符文,RUNEOFQUICKNESS,INFUSION;RUNEOFACCELERATION;RUNEOFDISLOCATION;SPEEDRUNE,,,0,0,48xPotentia;35xTempus;35xCognitio;23xMachina;27xMotus;15xPraecantatio;7xTerra,,,,-10,-2
BLOODMAGIC,熔岩印记,LAVASIGIL,INFUSION;SIGILOFTHEBLOODLAMP,,,2,2,15xIgnis;12xTerra;9xInstrumentum;6xPraecantatio;3xMetallum,,,,0,8
BLOODMAGIC,集持印记,SIGILOFHOLDING,INFUSION;SIGILOFMAGNETISM,,,1,1,18xLucrum;15xCognitio;12xGula;9xSuperbia;6xLimus;3xPraecantatio,,,,4,6
BLOODMAGIC,影桥印记,SIGILOFPHANTOMBRIDGE,INFUSION;VOIDSIGIL,,,2,2,18xTerra;15xAlienis;12xIter;9xVitreus;6xPotentia;3xPraecantatio,,,,-4,6
BLOODMAGIC,香炉,INCENSECRUCIBLE,SACRIFICIALKNIFE,,,1,1,15xIgnis;18xVictus;6xPotentia,,,,6,-2
BLOODMAGIC,空的血插槽,EMPTYSOCKET,BLOODLETTERSPACK,,,1,1,15xTerra;12xTutamen;9xPraecantatio;6xTenebrae;3xSano,,,,2,-6
BLOODMAGIC,灵魂装甲锻造石,SOULARMORFORGE,INFUSION;EMPTYSOCKET,,,2,2,18xTutamen;15xMetallum;21xPraecantatio;6xTenebrae;3xExanimis,,,,2,-8
