Name,ID,Has Item,Mod,Class,Display Name
GalaxySpace:barnardaCdandelions,3717,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockDandelions,巴纳德C蒲公英
GalaxySpace:barnardaCdandelion3,3718,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockDandelion3,巴纳德C蒲公英
GalaxySpace:barnardaCsapling,3719,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockSapling,巴纳德C树苗
GalaxySpace:barnardaClog,3720,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockLog,巴纳德C树木原木
GalaxySpace:barnardaCplanks,3721,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockPlanks,巴纳德C树木木板
GalaxySpace:barnardaCleaves,3722,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockLeaves,巴纳德C树叶
GalaxySpace:barnardaCcrystal,3723,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockCrystal,彩虹水晶
GalaxySpace:barnardaCreed,3724,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockReed,巴纳德C蒲公英
GalaxySpace:barnardaEgrunt,3725,true,GalaxySpace,galaxyspace.core.block.BlockTerraformable,巴纳德E地表岩石
GalaxySpace:barnardaEsubgrunt,3726,true,GalaxySpace,galaxyspace.core.block.BlockTerraformable,巴纳德E地底岩石
GalaxySpace:barnardaEoreiron,3727,true,GalaxySpace,galaxyspace.core.block.BlockTerraformable,巴纳德E铁矿石
GalaxySpace:barnardaEoregold,3728,true,GalaxySpace,galaxyspace.core.block.BlockTerraformable,巴纳德E金矿石
GalaxySpace:barnardaFgrunt,3729,true,GalaxySpace,galaxyspace.core.block.BlockTerraformable,巴纳德F地表岩石
GalaxySpace:barnardaFsubgrunt,3730,true,GalaxySpace,galaxyspace.core.block.BlockTerraformable,巴纳德F地底岩石
GalaxySpace:unknowwater,3731,true,GalaxySpace,galaxyspace.BarnardsSystem.planets.barnardaC.block.BarnardaCBlockUnknowWater,不明液体
GalaxySpace:vegabgrunt,3732,true,GalaxySpace,galaxyspace.core.block.BlockTerraformable,织女一B地表岩石
GalaxySpace:vegabsubgrunt,3733,true,GalaxySpace,galaxyspace.core.block.BlockTerraformable,织女一B地底岩石
GalaxySpace:tcetieblocks,3734,true,GalaxySpace,galaxyspace.core.block.BlockTerraformableMeta,鲸鱼座T星E地表岩石
GalaxySpace:tcetiedandelions,3735,true,GalaxySpace,galaxyspace.TCetiSystem.planets.tcetiE.block.TCetiEBlockDandelions,鲸鱼座T星E藻类
GraviSuite:BlockRelocatorPortal,3736,true,GraviSuite,gravisuite.BlockRelocatorPortal,重新定位入口.name
openmodularturrets:baseTierWood,3737,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierOne,炮塔基座(一级)
openmodularturrets:baseTierOneBlock,3738,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierTwo,炮塔基座(二级)
openmodularturrets:baseTierTwoBlock,3739,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierThree,炮塔基座(三级)
openmodularturrets:baseTierThreeBlock,3740,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierFour,炮塔基座(四级)
openmodularturrets:baseTierFourBlock,3741,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierFive,炮塔基座(五级)
openmodularturrets:expanderPowerTierOne,3742,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderPowerTierOne,基座能量扩容(一级)
openmodularturrets:expanderPowerTierTwo,3743,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderPowerTierTwo,基座能量扩容(二级)
openmodularturrets:expanderPowerTierThree,3744,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderPowerTierThree,基座能量扩容(三级)
openmodularturrets:expanderPowerTierFour,3745,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderPowerTierFour,基座能量扩容(四级)
openmodularturrets:expanderPowerTierFive,3746,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderPowerTierFive,基座能量扩容(五级)
openmodularturrets:expanderInvTierOne,3747,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderInvTierOne,基座存储扩容(一级)
openmodularturrets:expanderInvTierTwo,3748,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderInvTierTwo,基座存储扩容(二级)
openmodularturrets:expanderInvTierThree,3749,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderInvTierThree,基座存储扩容(三级)
openmodularturrets:expanderInvTierFour,3750,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderInvTierFour,基座存储扩容(四级)
openmodularturrets:expanderInvTierFive,3751,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderInvTierFive,基座存储扩容(五级)
openmodularturrets:hardWallTierOne,3752,true,openmodularturrets,openmodularturrets.blocks.misc.BlockHardWallTierOne,坚固墙壁(一级)
openmodularturrets:hardWallTierTwo,3753,true,openmodularturrets,openmodularturrets.blocks.misc.BlockHardWallTierTwo,坚固墙壁(二级)
openmodularturrets:hardWallTierThree,3754,true,openmodularturrets,openmodularturrets.blocks.misc.BlockHardWallTierThree,坚固墙壁(三级)
openmodularturrets:hardWallTierFour,3755,true,openmodularturrets,openmodularturrets.blocks.misc.BlockHardWallTierFour,坚固墙壁(四级)
openmodularturrets:hardWallTierFive,3756,true,openmodularturrets,openmodularturrets.blocks.misc.BlockHardWallTierFive,坚固墙壁(五级)
openmodularturrets:fenceTierOne,3757,true,openmodularturrets,openmodularturrets.blocks.misc.BlockFenceTierOne,护栏(一级)
openmodularturrets:fenceTierTwo,3758,true,openmodularturrets,openmodularturrets.blocks.misc.BlockFenceTierTwo,护栏(二级)
openmodularturrets:fenceTierThree,3759,true,openmodularturrets,openmodularturrets.blocks.misc.BlockFenceTierThree,护栏(三级)
openmodularturrets:fenceTierFour,3760,true,openmodularturrets,openmodularturrets.blocks.misc.BlockFenceTierFour,护栏(四级)
openmodularturrets:fenceTierFive,3761,true,openmodularturrets,openmodularturrets.blocks.misc.BlockFenceTierFive,护栏(五级)
openmodularturrets:disposeItemTurret,3762,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockDisposableTurret,低级投射炮塔
openmodularturrets:potatoCannonTurret,3763,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockPotatoCannonTurret,土豆加农炮塔
openmodularturrets:machineGunTurret,3764,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockGunTurret,机关枪炮塔
openmodularturrets:incendiaryTurret,3765,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockIncendiaryTurret,燃烧弹炮塔
openmodularturrets:grenadeTurret,3766,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockGrenadeTurret,榴弹发射炮塔
openmodularturrets:relativisticTurret,3767,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockRelativisticTurret,相位力场炮塔
openmodularturrets:rocketTurret,3768,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockRocketTurret,火箭发射炮塔
openmodularturrets:teleporterTurret,3769,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockTeleporterTurret,传送炮塔
openmodularturrets:laserTurret,3770,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockLaserTurret,激光炮塔
openmodularturrets:railGunTurret,3771,true,openmodularturrets,openmodularturrets.blocks.turretheads.BlockRailGunTurret,磁轨炮炮塔
openmodularturrets:leverBlock,3772,true,openmodularturrets,openmodularturrets.blocks.misc.LeverBlock,炮塔基座曲柄
kubatech:defc.casing,3773,true,kubatech,kubatech.loaders.block.defc.BlockDEFCCasing,defc.casing.0.name
kubatech:kubablocks,3774,true,kubatech,kubatech.loaders.block.kubablock.KubaBlock,茶接收器
kekztech:kekztech_yszceramicelectrolyteunit_block,3775,true,kekztech,kekztech.common.blocks.BlockYSZUnit,钇锆陶瓷电解质单元
kekztech:kekztech_gdcceramicelectrolyteunit_block,3776,true,kekztech,kekztech.common.blocks.BlockGDCUnit,钆铈陶瓷电解质单元
kekztech:kekztech_tfftstoragefield_block,3777,true,kekztech,kekztech.common.blocks.BlockTFFTStorageField,T.F.F.T机械方块
kekztech:kekztech_thaumiumreinforcedjar_block,3778,true,kekztech,kekztech.common.blocks.BlockThaumiumReinforcedJar,神秘源质罐子
kekztech:kekztech_ichorjar_block,3779,true,kekztech,kekztech.common.blocks.BlockIchorJar,灵液源质罐子
kekztech:kekztech_lapotronicenergyunit_block,3780,true,kekztech,kekztech.common.blocks.BlockLapotronicEnergyUnit,兰波顿超级电容机械方块
kekztech:kekztech_largehextile_block,3781,true,kekztech,kekztech.common.blocks.BlockLargeHexPlate,大六角瓷砖
ToxicEverglades:fluidSludge,3782,true,ToxicEverglades,gtPlusPlus.core.block.base.BlockBaseFluid,不流动的废水
ToxicEverglades:dimensionDarkWorld_portal,3783,true,ToxicEverglades,toxiceverglades.block.BlockEvergladesPortal,未来的掠影
ToxicEverglades:blockDarkWorldGround,3784,true,ToxicEverglades,toxiceverglades.block.BlockDarkWorldGround,不稳定的土壤
ToxicEverglades:blockDarkWorldGround2,3785,true,ToxicEverglades,toxiceverglades.block.BlockDarkWorldPollutedDirt,污染的土壤
ToxicEverglades:blockDarkWorldPortalFrame,3786,true,ToxicEverglades,toxiceverglades.block.BlockDarkWorldPortalFrame,遏制框架
TaintedMagic:BlockShadowOre,3787,true,TaintedMagic,taintedmagic.common.blocks.BlockShadowOre,暗影矿石
TaintedMagic:BlockWarpwoodLog,3788,true,TaintedMagic,taintedmagic.common.blocks.BlockWarpwoodLog,扭曲之木
TaintedMagic:BlockShadowmetal,3789,true,TaintedMagic,taintedmagic.common.blocks.BlockShadowmetal,暗影方块
TaintedMagic:BlockWarpwoodPlanks,3790,true,TaintedMagic,taintedmagic.common.blocks.BlockWarpwoodPlanks,扭曲木板
TaintedMagic:BlockWarpwoodLeaves,3791,true,TaintedMagic,taintedmagic.common.blocks.BlockWarpwoodLeaves,扭曲树叶
TaintedMagic:BlockWarpwoodSapling,3792,true,TaintedMagic,taintedmagic.common.blocks.BlockWarpwoodSapling,扭曲树苗
thaumicbases:quicksilverBlock,3793,true,thaumicbases,tb.common.block.TBBlockDeco,水银块
thaumicbases:quicksilverBrick,3794,true,thaumicbases,tb.common.block.TBBlockDeco,水银砖块
thaumicbases:crystalBlock,3795,true,thaumicbases,tb.common.block.BlockCrystalBlock,风之魔晶块
thaumicbases:blockSalisMundus,3796,true,thaumicbases,tb.common.block.TBBlockDeco,世界盐块
thaumicbases:thauminiteBlock,3797,true,thaumicbases,tb.common.block.TBBlockDeco,秘晶块
thaumicbases:voidBlock,3798,true,thaumicbases,tb.common.block.BlockVoid,虚空金属块
thaumicbases:pyrofluid,3799,true,thaumicbases,tb.common.block.BlockPyrofluid,魔力熔岩
thaumicbases:overchanter,3800,true,thaumicbases,tb.common.block.BlockOverchanter,超吟附魔台
thaumicbases:cryingObsidian,3801,true,thaumicbases,tb.common.block.BlockCryingObelisk,尖叫黑曜石
thaumicbases:advAlchFurnace,3802,true,thaumicbases,tb.common.block.BlockAdvAlchemicalFurnace,神秘炼金炉
thaumicbases:relocator,3803,true,thaumicbases,tb.common.block.BlockRelocator,扩展奥术悬浮台
thaumicbases:thaumicAnvil,3804,true,thaumicbases,tb.common.block.BlockThaumicAnvil,神秘铁砧
thaumicbases:voidAnvil,3805,true,thaumicbases,tb.common.block.BlockVoidAnvil,虚空金属砧
thaumicbases:campfire,3806,true,thaumicbases,tb.common.block.BlockCampfire,奥术营火
thaumicbases:brazier,3807,true,thaumicbases,tb.common.block.BlockBrazier,奥术火盆
thaumicbases:eldritchArk,3808,true,thaumicbases,tb.common.block.TBBlockDeco,镶金黑曜石
thaumicbases:ironGreatwood,3809,true,thaumicbases,tb.common.block.TBBlockDeco,复合框架宏伟之木
thaumicbases:oldBrick,3810,true,thaumicbases,tb.common.block.TBBlockDeco,远古砖块
thaumicbases:oldLapis,3811,true,thaumicbases,tb.common.block.TBBlockDeco,远古青金石块
thaumicbases:oldIron,3812,true,thaumicbases,tb.common.block.TBSidedBlock,远古铁块
thaumicbases:oldGold,3813,true,thaumicbases,tb.common.block.TBSidedBlock,远古金块
thaumicbases:oldDiamond,3814,true,thaumicbases,tb.common.block.TBSidedBlock,远古钻石块
thaumicbases:oldCobble,3815,true,thaumicbases,tb.common.block.TBBlockDeco,远古圆石
thaumicbases:oldCobbleMossy,3816,true,thaumicbases,tb.common.block.TBBlockDeco,远古苔石
thaumicbases:oldGravel,3817,true,thaumicbases,net.minecraft.block.BlockFalling,远古沙砾
thaumicbases:genericSlab,3818,true,thaumicbases,tb.common.block.BlockHalfSlab,远古镶金黑曜石台阶
thaumicbases:genericSlab_full,3819,true,thaumicbases,tb.common.block.BlockHalfSlab,远古镶金黑曜石台阶
thaumicbases:crystalSlab,3820,true,thaumicbases,tb.common.block.BlockCrystalSlab,风之魔晶台阶
thaumicbases:crystalSlab_full,3821,true,thaumicbases,tb.common.block.BlockCrystalSlab,风之魔晶台阶
thaumicbases:tobacco,3822,true,thaumicbases,tb.common.block.BlockTBPlant,烟草
thaumicbases:spike,3823,true,thaumicbases,tb.common.block.BlockSpike,铁钉
thaumicbases:plax,3824,true,thaumicbases,tb.common.block.BlockTBPlant,纤化麦
thaumicbases:aureliaPetal,3825,true,thaumicbases,tb.common.block.BlockAureliaLeaf,灵气花瓣
thaumicbases:aurelia,3826,true,thaumicbases,tb.common.block.BlockAureliaPlant,灵气花
thaumicbases:metalleat,3827,true,thaumicbases,tb.common.block.BlockTBPlant,金属草
thaumicbases:lucrite,3828,true,thaumicbases,tb.common.block.BlockLucritePlant,炼金草
thaumicbases:knose,3829,true,thaumicbases,tb.common.block.BlockKnose,神秘玫瑰
thaumicbases:sweed,3830,true,thaumicbases,tb.common.block.BlockSweed,芦苇
thaumicbases:lazullia,3831,true,thaumicbases,tb.common.block.BlockTBPlant,青金草
thaumicbases:rainbowCactus,3832,true,thaumicbases,tb.common.block.BlockRainbowCactus,彩虹仙人掌
thaumicbases:redlonStem,3833,true,thaumicbases,tb.common.block.BlockRedlonStem,红石瓜
thaumicbases:ashroom,3834,true,thaumicbases,tb.common.block.BlockAshroom,始源蘑菇
thaumicbases:flaxium,3835,true,thaumicbases,tb.common.block.BlockFlaxium,咒波花
thaumicbases:glieonia,3836,true,thaumicbases,tb.common.block.BlockTBPlant,荧光花
thaumicbases:briar,3837,true,thaumicbases,tb.common.block.BlockBriar,治愈草
thaumicbases:voidPlant,3838,true,thaumicbases,tb.common.block.BlockTBPlant,虚空植物
thaumicbases:goldenOakSapling,3839,true,thaumicbases,tb.common.block.BlockTBSapling,黄金橡树树苗
thaumicbases:genLeaves,3840,true,thaumicbases,tb.common.block.BlockTBLeaves,黄金橡树树叶
thaumicbases:genLogs,3841,true,thaumicbases,tb.common.block.BlockTBLog,和平树原木
thaumicbases:enderPlanks,3842,true,thaumicbases,tb.common.block.TBBlockDeco,末影树木板
thaumicbases:nodeManipulator,3843,true,thaumicbases,tb.common.block.BlockNodeManipulator,节点调节器
thaumicbases:nodeLinker,3844,true,thaumicbases,tb.common.block.BlockNodeLinker,节点链接器
thaumicbases:entityDeconstructor,3845,true,thaumicbases,tb.common.block.BlockEntityDeconstructor,实体解构器
ThaumicExploration:trashJar,3846,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockTrashJar,泯灭之罐
ThaumicExploration:boundChest,3847,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockBoundChest,绑定箱子
ThaumicExploration:floatCandle,3848,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockFloatyCandle,白色浮烛
ThaumicExploration:meltyIce,3849,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockBootsIce,冰
ThaumicExploration:boundJar,3850,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockBoundJar,绑定罐子
ThaumicExploration:thinkTankJar,3851,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockThinkTank,冥想之缸
ThaumicExploration:everfullUrn,3852,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockEverfullUrn,无尽之壶
ThaumicExploration:everburnUrn,3853,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockEverburnUrn,炼狱之壶
ThaumicExploration:soulBrazier,3854,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockSoulBrazier,灵魂火盆
ThaumicExploration:crucibleSouls,3855,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockCrucibleSouls,灵魂坩埚
ThaumicExploration:replicator,3856,true,ThaumicExploration,flaxbeard.thaumicexploration.block.BlockReplicator,神秘复制器
hydroenergy:tile.water0,3857,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water1,3858,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water2,3859,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water3,3860,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water4,3861,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water5,3862,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water6,3863,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water7,3864,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water8,3865,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water9,3866,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water10,3867,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water11,3868,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water12,3869,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water13,3870,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water14,3871,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
hydroenergy:tile.water15,3872,true,hydroenergy,com.sinthoras.hydroenergy.blocks.HEWaterStill,水
irontank:ironTank,3873,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,铁储罐
irontank:goldTank,3874,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,金储罐
irontank:diamondTank,3875,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,钻石储罐
irontank:obsidianTank,3876,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,黑曜石储罐
irontank:emeraldTank,3877,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,铝储罐
irontank:copperTank,3878,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,铜储罐
irontank:silverTank,3879,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,钢储罐
irontank:stainlesssteelTank,3880,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,不锈钢储罐
irontank:titaniumTank,3881,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,钛储罐
irontank:tungstensteelTank,3882,true,irontank,com.indemnity83.irontank.block.BlockExtendedTank,钨钢储罐
JABBA:barrel,3883,true,JABBA,mcp.mobius.betterbarrels.common.blocks.BlockBarrel,更好的桶
LogisticsPipes:logisticsSolidBlock,3884,true,LogisticsPipes,logisticspipes.blocks.LogisticsSolidBlock,物流焊接台
LogisticsPipes:logisticsPipeBlock,3885,true,LogisticsPipes,logisticspipes.pipes.basic.LogisticsBlockGenericPipe,LogisticsPipes管道方块
